claim_sk,claim_id,policy_sk,date_sk,claim_amount,claim_amount_band,claim_flag,claim_approved,claim_severity,fraud_risk,settlement_days,settlement_band
63313,CLM163312,63313,20220505,0,,,,Low,Low,0,Fast
63314,CLM163313,63314,20220822,0,,,,Low,Low,0,Fast
63315,CLM163314,63315,20231120,0,,,,Low,Low,0,Fast
63316,CLM163315,63316,20230805,0,,,,Low,Low,0,Fast
63317,CLM163316,63317,20220821,0,,,,Low,Low,0,Fast
63318,CLM163317,63318,20220430,0,,,,Low,Low,0,Fast
63319,CLM163318,63319,20230923,0,,,,Low,Low,0,Fast
63320,CLM163319,63320,20220122,0,,,,Low,Low,0,Fast
63321,CLM163320,63321,20240131,0,,,,Low,Low,0,Fast
63322,CLM163321,63322,20240622,0,,,,Low,Low,0,Fast
63323,CLM163322,63323,20230420,0,,,,Low,Low,0,Fast
63324,CLM163323,63324,20231128,0,,,,Low,Low,0,Fast
63325,CLM163324,63325,20240418,0,,,,Low,Low,0,Fast
63326,CLM163325,63326,20220707,0,,,,Low,Low,0,Fast
63327,CLM163326,63327,20230222,0,,,,Low,Low,0,Fast
63328,CLM163327,63328,20230707,0,,,,Low,Low,0,Fast
63329,CLM163328,63329,20230624,0,,,,Low,Low,0,Fast
63330,CLM163329,63330,20220205,0,,,,Low,Low,0,Fast
63331,CLM163330,63331,20230615,0,,,,Low,Low,0,Fast
63332,CLM163331,63332,20231119,0,,,,Low,Low,0,Fast
63333,CLM163332,63333,20241104,0,,,,Low,Low,0,Fast
63334,CLM163333,63334,20220504,0,,,,Low,Low,0,Fast
63335,CLM163334,63335,20241107,0,,,,Low,Low,0,Fast
63336,CLM163335,63336,20220325,0,,,,Low,Low,0,Fast
63337,CLM163336,63337,20231206,0,,,,Low,Low,0,Fast
63338,CLM163337,63338,20240706,0,,,,Low,Low,0,Fast
63339,CLM163338,63339,20230103,0,,,,Low,Low,0,Fast
63340,CLM163339,63340,20230129,0,,,,Low,Low,0,Fast
63341,CLM163340,63341,20220120,0,,,,Low,Low,0,Fast
63342,CLM163341,63342,20241016,0,,,,Low,Low,0,Fast
63343,CLM163342,63343,20220423,0,,,,Low,Low,0,Fast
63344,CLM163343,63344,20221223,0,,,,Low,Low,0,Fast
63345,CLM163344,63345,20240415,0,,,,Low,Low,0,Fast
63346,CLM163345,63346,20240211,0,,,,Low,Low,0,Fast
63347,CLM163346,63347,20230217,0,,,,Low,Low,0,Fast
63348,CLM163347,63348,20240405,0,,,,Low,Low,0,Fast
63349,CLM163348,63349,20220227,0,,,,Low,Low,0,Fast
63350,CLM163349,63350,20241213,0,,,,Low,Low,0,Fast
63351,CLM163350,63351,20231218,0,,,,Low,Low,0,Fast
63352,CLM163351,63352,20230227,0,,,,Low,Low,0,Fast
63353,CLM163352,63353,20241216,0,,,,Low,Low,0,Fast
63354,CLM163353,63354,20220305,0,,,,Low,Low,0,Fast
63355,CLM163354,63355,20221013,0,,,,Low,Low,0,Fast
63356,CLM163355,63356,20221208,0,,,,Low,Low,0,Fast
63357,CLM163356,63357,20230524,0,,,,Low,Low,0,Fast
63358,CLM163357,63358,20230619,0,,,,Low,Low,0,Fast
63359,CLM163358,63359,20220322,0,,,,Low,Low,0,Fast
63360,CLM163359,63360,20230116,0,,,,Low,Low,0,Fast
63361,CLM163360,63361,20231125,0,,,,Low,Low,0,Fast
63362,CLM163361,63362,20231010,0,,,,Low,Low,0,Fast
63363,CLM163362,63363,20230220,0,,,,Low,Low,0,Fast
63364,CLM163363,63364,20230911,0,,,,Low,Low,0,Fast
63365,CLM163364,63365,20220514,0,,,,Low,Low,0,Fast
63366,CLM163365,63366,20231213,0,,,,Low,Low,0,Fast
63367,CLM163366,63367,20240604,0,,,,Low,Low,0,Fast
63368,CLM163367,63368,20230713,0,,,,Low,Low,0,Fast
63369,CLM163368,63369,20220811,0,,,,Low,Low,0,Fast
63370,CLM163369,63370,20220425,0,,,,Low,Low,0,Fast
63371,CLM163370,63371,20221122,0,,,,Low,Low,0,Fast
63372,CLM163371,63372,20220715,0,,,,Low,Low,0,Fast
63373,CLM163372,63373,20241011,0,,,,Low,Low,0,Fast
63374,CLM163373,63374,20241015,0,,,,Low,Low,0,Fast
63375,CLM163374,63375,20220906,0,,,,Low,Low,0,Fast
63376,CLM163375,63376,20220814,0,,,,Low,Low,0,Fast
63377,CLM163376,63377,20221010,0,,,,Low,Low,0,Fast
63378,CLM163377,63378,20230326,0,,,,Low,Low,0,Fast
63379,CLM163378,63379,20241213,0,,,,Low,Low,0,Fast
63380,CLM163379,63380,20240115,0,,,,Low,Low,0,Fast
63381,CLM163380,63381,20230502,0,,,,Low,Low,0,Fast
63382,CLM163381,63382,20241215,0,,,,Low,Low,0,Fast
63383,CLM163382,63383,20220729,0,,,,Low,Low,0,Fast
63384,CLM163383,63384,20221112,0,,,,Low,Low,0,Fast
63385,CLM163384,63385,20230204,0,,,,Low,Low,0,Fast
63386,CLM163385,63386,20240208,0,,,,Low,Low,0,Fast
63387,CLM163386,63387,20241101,0,,,,Low,Low,0,Fast
63388,CLM163387,63388,20220124,0,,,,Low,Low,0,Fast
63389,CLM163388,63389,20220506,0,,,,Low,Low,0,Fast
63390,CLM163389,63390,20221127,0,,,,Low,Low,0,Fast
63391,CLM163390,63391,20220415,0,,,,Low,Low,0,Fast
63392,CLM163391,63392,20241216,0,,,,Low,Low,0,Fast
63393,CLM163392,63393,20220202,0,,,,Low,Low,0,Fast
63394,CLM163393,63394,20240922,0,,,,Low,Low,0,Fast
63395,CLM163394,63395,20220306,0,,,,Low,Low,0,Fast
63396,CLM163395,63396,20241205,0,,,,Low,Low,0,Fast
63397,CLM163396,63397,20230326,0,,,,Low,Low,0,Fast
63398,CLM163397,63398,20240910,0,,,,Low,Low,0,Fast
63399,CLM163398,63399,20240807,0,,,,Low,Low,0,Fast
63400,CLM163399,63400,20230310,0,,,,Low,Low,0,Fast
63401,CLM163400,63401,20230918,0,,,,Low,Low,0,Fast
63402,CLM163401,63402,20241003,0,,,,Low,Low,0,Fast
63403,CLM163402,63403,20230209,0,,,,Low,Low,0,Fast
63404,CLM163403,63404,20220523,0,,,,Low,Low,0,Fast
63405,CLM163404,63405,20240129,0,,,,Low,Low,0,Fast
63406,CLM163405,63406,20221015,0,,,,Low,Low,0,Fast
63407,CLM163406,63407,20220313,0,,,,Low,Low,0,Fast
63408,CLM163407,63408,20230211,0,,,,Low,Low,0,Fast
63409,CLM163408,63409,20230708,0,,,,Low,Low,0,Fast
63410,CLM163409,63410,20240218,0,,,,Low,Low,0,Fast
63411,CLM163410,63411,20241203,0,,,,Low,Low,0,Fast
63412,CLM163411,63412,20240916,0,,,,Low,Low,0,Fast
63413,CLM163412,63413,20221016,0,,,,Low,Low,0,Fast
63414,CLM163413,63414,20240220,0,,,,Low,Low,0,Fast
63415,CLM163414,63415,20241125,0,,,,Low,Low,0,Fast
63416,CLM163415,63416,20230622,0,,,,Low,Low,0,Fast
63417,CLM163416,63417,20230403,0,,,,Low,Low,0,Fast
63418,CLM163417,63418,20240906,0,,,,Low,Low,0,Fast
63419,CLM163418,63419,20230213,0,,,,Low,Low,0,Fast
63420,CLM163419,63420,20241106,0,,,,Low,Low,0,Fast
63421,CLM163420,63421,20231006,0,,,,Low,Low,0,Fast
63422,CLM163421,63422,20220908,0,,,,Low,Low,0,Fast
63423,CLM163422,63423,20240528,0,,,,Low,Low,0,Fast
63424,CLM163423,63424,20220415,0,,,,Low,Low,0,Fast
63425,CLM163424,63425,20240428,0,,,,Low,Low,0,Fast
63426,CLM163425,63426,20241130,0,,,,Low,Low,0,Fast
63427,CLM163426,63427,20230726,0,,,,Low,Low,0,Fast
63428,CLM163427,63428,20230414,0,,,,Low,Low,0,Fast
63429,CLM163428,63429,20230709,0,,,,Low,Low,0,Fast
63430,CLM163429,63430,20230617,0,,,,Low,Low,0,Fast
63431,CLM163430,63431,20230926,0,,,,Low,Low,0,Fast
63432,CLM163431,63432,20240904,0,,,,Low,Low,0,Fast
63433,CLM163432,63433,20230519,0,,,,Low,Low,0,Fast
63434,CLM163433,63434,20220513,0,,,,Low,Low,0,Fast
63435,CLM163434,63435,20240814,0,,,,Low,Low,0,Fast
63436,CLM163435,63436,20220807,0,,,,Low,Low,0,Fast
63437,CLM163436,63437,20241005,0,,,,Low,Low,0,Fast
63438,CLM163437,63438,20230122,0,,,,Low,Low,0,Fast
63439,CLM163438,63439,20231102,0,,,,Low,Low,0,Fast
63440,CLM163439,63440,20240808,0,,,,Low,Low,0,Fast
63441,CLM163440,63441,20220424,0,,,,Low,Low,0,Fast
63442,CLM163441,63442,20240402,0,,,,Low,Low,0,Fast
63443,CLM163442,63443,20220301,0,,,,Low,Low,0,Fast
63444,CLM163443,63444,20240715,0,,,,Low,Low,0,Fast
63445,CLM163444,63445,20240125,0,,,,Low,Low,0,Fast
63446,CLM163445,63446,20220425,0,,,,Low,Low,0,Fast
63447,CLM163446,63447,20221022,0,,,,Low,Low,0,Fast
63448,CLM163447,63448,20230908,0,,,,Low,Low,0,Fast
63449,CLM163448,63449,20220321,0,,,,Low,Low,0,Fast
63450,CLM163449,63450,20241116,0,,,,Low,Low,0,Fast
63451,CLM163450,63451,20220911,0,,,,Low,Low,0,Fast
63452,CLM163451,63452,20240726,0,,,,Low,Low,0,Fast
63453,CLM163452,63453,20230108,0,,,,Low,Low,0,Fast
63454,CLM163453,63454,20221213,0,,,,Low,Low,0,Fast
63455,CLM163454,63455,20221210,0,,,,Low,Low,0,Fast
63456,CLM163455,63456,20220227,0,,,,Low,Low,0,Fast
63457,CLM163456,63457,20220808,0,,,,Low,Low,0,Fast
63458,CLM163457,63458,20241107,0,,,,Low,Low,0,Fast
63459,CLM163458,63459,20230304,0,,,,Low,Low,0,Fast
63460,CLM163459,63460,20240421,0,,,,Low,Low,0,Fast
63461,CLM163460,63461,20230501,0,,,,Low,Low,0,Fast
63462,CLM163461,63462,20240831,0,,,,Low,Low,0,Fast
63463,CLM163462,63463,20230518,0,,,,Low,Low,0,Fast
63464,CLM163463,63464,20230914,0,,,,Low,Low,0,Fast
63465,CLM163464,63465,20231206,0,,,,Low,Low,0,Fast
63466,CLM163465,63466,20240428,0,,,,Low,Low,0,Fast
63467,CLM163466,63467,20241005,0,,,,Low,Low,0,Fast
63468,CLM163467,63468,20231002,0,,,,Low,Low,0,Fast
63469,CLM163468,63469,20241030,0,,,,Low,Low,0,Fast
63470,CLM163469,63470,20230829,0,,,,Low,Low,0,Fast
63471,CLM163470,63471,20240324,0,,,,Low,Low,0,Fast
63472,CLM163471,63472,20220915,0,,,,Low,Low,0,Fast
63473,CLM163472,63473,20240531,0,,,,Low,Low,0,Fast
63474,CLM163473,63474,20230208,0,,,,Low,Low,0,Fast
63475,CLM163474,63475,20240210,0,,,,Low,Low,0,Fast
63476,CLM163475,63476,20230702,0,,,,Low,Low,0,Fast
63477,CLM163476,63477,20220918,0,,,,Low,Low,0,Fast
63478,CLM163477,63478,20240210,0,,,,Low,Low,0,Fast
63479,CLM163478,63479,20221122,0,,,,Low,Low,0,Fast
63480,CLM163479,63480,20240925,0,,,,Low,Low,0,Fast
63481,CLM163480,63481,20220816,0,,,,Low,Low,0,Fast
63482,CLM163481,63482,20230823,0,,,,Low,Low,0,Fast
63483,CLM163482,63483,20220108,0,,,,Low,Low,0,Fast
63484,CLM163483,63484,20230906,0,,,,Low,Low,0,Fast
63485,CLM163484,63485,20230917,0,,,,Low,Low,0,Fast
63486,CLM163485,63486,20220727,0,,,,Low,Low,0,Fast
63487,CLM163486,63487,20240615,0,,,,Low,Low,0,Fast
63488,CLM163487,63488,20241204,0,,,,Low,Low,0,Fast
63489,CLM163488,63489,20230403,0,,,,Low,Low,0,Fast
63490,CLM163489,63490,20230606,0,,,,Low,Low,0,Fast
63491,CLM163490,63491,20221208,0,,,,Low,Low,0,Fast
63492,CLM163491,63492,20220820,0,,,,Low,Low,0,Fast
63493,CLM163492,63493,20220618,0,,,,Low,Low,0,Fast
63494,CLM163493,63494,20220925,0,,,,Low,Low,0,Fast
63495,CLM163494,63495,20240119,0,,,,Low,Low,0,Fast
63496,CLM163495,63496,20240610,0,,,,Low,Low,0,Fast
63497,CLM163496,63497,20230823,0,,,,Low,Low,0,Fast
63498,CLM163497,63498,20231028,0,,,,Low,Low,0,Fast
63499,CLM163498,63499,20221208,0,,,,Low,Low,0,Fast
63500,CLM163499,63500,20220417,0,,,,Low,Low,0,Fast
63501,CLM163500,63501,20220608,0,,,,Low,Low,0,Fast
63502,CLM163501,63502,20230404,0,,,,Low,Low,0,Fast
63503,CLM163502,63503,20220313,0,,,,Low,Low,0,Fast
63504,CLM163503,63504,20230925,0,,,,Low,Low,0,Fast
63505,CLM163504,63505,20220815,0,,,,Low,Low,0,Fast
63506,CLM163505,63506,20231230,0,,,,Low,Low,0,Fast
63507,CLM163506,63507,20230830,0,,,,Low,Low,0,Fast
63508,CLM163507,63508,20230822,0,,,,Low,Low,0,Fast
63509,CLM163508,63509,20220412,0,,,,Low,Low,0,Fast
63510,CLM163509,63510,20230805,0,,,,Low,Low,0,Fast
63511,CLM163510,63511,20240105,0,,,,Low,Low,0,Fast
63512,CLM163511,63512,20220917,0,,,,Low,Low,0,Fast
63513,CLM163512,63513,20221004,0,,,,Low,Low,0,Fast
63514,CLM163513,63514,20240320,0,,,,Low,Low,0,Fast
63515,CLM163514,63515,20230819,0,,,,Low,Low,0,Fast
63516,CLM163515,63516,20230410,0,,,,Low,Low,0,Fast
63517,CLM163516,63517,20220514,0,,,,Low,Low,0,Fast
63518,CLM163517,63518,20240605,0,,,,Low,Low,0,Fast
63519,CLM163518,63519,20220314,0,,,,Low,Low,0,Fast
63520,CLM163519,63520,20231014,0,,,,Low,Low,0,Fast
63521,CLM163520,63521,20220620,0,,,,Low,Low,0,Fast
63522,CLM163521,63522,20231129,0,,,,Low,Low,0,Fast
63523,CLM163522,63523,20220904,0,,,,Low,Low,0,Fast
63524,CLM163523,63524,20221220,0,,,,Low,Low,0,Fast
63525,CLM163524,63525,20220210,0,,,,Low,Low,0,Fast
63526,CLM163525,63526,20220422,0,,,,Low,Low,0,Fast
63527,CLM163526,63527,20231217,0,,,,Low,Low,0,Fast
63528,CLM163527,63528,20230406,0,,,,Low,Low,0,Fast
63529,CLM163528,63529,20231001,0,,,,Low,Low,0,Fast
63530,CLM163529,63530,20220307,0,,,,Low,Low,0,Fast
63531,CLM163530,63531,20230406,0,,,,Low,Low,0,Fast
63532,CLM163531,63532,20230630,0,,,,Low,Low,0,Fast
63533,CLM163532,63533,20231211,0,,,,Low,Low,0,Fast
63534,CLM163533,63534,20220213,0,,,,Low,Low,0,Fast
63535,CLM163534,63535,20220316,0,,,,Low,Low,0,Fast
63536,CLM163535,63536,20230413,0,,,,Low,Low,0,Fast
63537,CLM163536,63537,20220105,0,,,,Low,Low,0,Fast
63538,CLM163537,63538,20221028,0,,,,Low,Low,0,Fast
63539,CLM163538,63539,20230501,0,,,,Low,Low,0,Fast
63540,CLM163539,63540,20240806,0,,,,Low,Low,0,Fast
63541,CLM163540,63541,20220908,0,,,,Low,Low,0,Fast
63542,CLM163541,63542,20231029,0,,,,Low,Low,0,Fast
63543,CLM163542,63543,20220310,0,,,,Low,Low,0,Fast
63544,CLM163543,63544,20230714,0,,,,Low,Low,0,Fast
63545,CLM163544,63545,20220820,0,,,,Low,Low,0,Fast
63546,CLM163545,63546,20221125,0,,,,Low,Low,0,Fast
63547,CLM163546,63547,20240303,0,,,,Low,Low,0,Fast
63548,CLM163547,63548,20240113,0,,,,Low,Low,0,Fast
63549,CLM163548,63549,20240206,0,,,,Low,Low,0,Fast
63550,CLM163549,63550,20230424,0,,,,Low,Low,0,Fast
63551,CLM163550,63551,20241220,0,,,,Low,Low,0,Fast
63552,CLM163551,63552,20220328,0,,,,Low,Low,0,Fast
63553,CLM163552,63553,20240824,0,,,,Low,Low,0,Fast
63554,CLM163553,63554,20230203,0,,,,Low,Low,0,Fast
63555,CLM163554,63555,20240116,0,,,,Low,Low,0,Fast
63556,CLM163555,63556,20230407,0,,,,Low,Low,0,Fast
63557,CLM163556,63557,20221230,0,,,,Low,Low,0,Fast
63558,CLM163557,63558,20220322,0,,,,Low,Low,0,Fast
63559,CLM163558,63559,20231215,0,,,,Low,Low,0,Fast
63560,CLM163559,63560,20220403,0,,,,Low,Low,0,Fast
63561,CLM163560,63561,20240523,0,,,,Low,Low,0,Fast
63562,CLM163561,63562,20220313,0,,,,Low,Low,0,Fast
63563,CLM163562,63563,20241216,0,,,,Low,Low,0,Fast
63564,CLM163563,63564,20230522,0,,,,Low,Low,0,Fast
63565,CLM163564,63565,20231221,0,,,,Low,Low,0,Fast
63566,CLM163565,63566,20230822,0,,,,Low,Low,0,Fast
63567,CLM163566,63567,20230202,0,,,,Low,Low,0,Fast
63568,CLM163567,63568,20230405,0,,,,Low,Low,0,Fast
63569,CLM163568,63569,20230913,0,,,,Low,Low,0,Fast
63570,CLM163569,63570,20220724,0,,,,Low,Low,0,Fast
63571,CLM163570,63571,20240902,0,,,,Low,Low,0,Fast
63572,CLM163571,63572,20220407,0,,,,Low,Low,0,Fast
63573,CLM163572,63573,20230417,0,,,,Low,Low,0,Fast
63574,CLM163573,63574,20220922,0,,,,Low,Low,0,Fast
63575,CLM163574,63575,20220926,0,,,,Low,Low,0,Fast
63576,CLM163575,63576,20240729,0,,,,Low,Low,0,Fast
63577,CLM163576,63577,20220921,0,,,,Low,Low,0,Fast
63578,CLM163577,63578,20240403,0,,,,Low,Low,0,Fast
63579,CLM163578,63579,20241012,0,,,,Low,Low,0,Fast
63580,CLM163579,63580,20220107,0,,,,Low,Low,0,Fast
63581,CLM163580,63581,20230203,0,,,,Low,Low,0,Fast
63582,CLM163581,63582,20220703,0,,,,Low,Low,0,Fast
63583,CLM163582,63583,20230908,0,,,,Low,Low,0,Fast
63584,CLM163583,63584,20230316,0,,,,Low,Low,0,Fast
63585,CLM163584,63585,20240315,0,,,,Low,Low,0,Fast
63586,CLM163585,63586,20220403,0,,,,Low,Low,0,Fast
63587,CLM163586,63587,20240228,0,,,,Low,Low,0,Fast
63588,CLM163587,63588,20230422,0,,,,Low,Low,0,Fast
63589,CLM163588,63589,20221227,0,,,,Low,Low,0,Fast
63590,CLM163589,63590,20220421,0,,,,Low,Low,0,Fast
63591,CLM163590,63591,20221104,0,,,,Low,Low,0,Fast
63592,CLM163591,63592,20230221,0,,,,Low,Low,0,Fast
63593,CLM163592,63593,20220318,0,,,,Low,Low,0,Fast
63594,CLM163593,63594,20240116,0,,,,Low,Low,0,Fast
63595,CLM163594,63595,20230830,0,,,,Low,Low,0,Fast
63596,CLM163595,63596,20241205,0,,,,Low,Low,0,Fast
63597,CLM163596,63597,20220803,0,,,,Low,Low,0,Fast
63598,CLM163597,63598,20240418,0,,,,Low,Low,0,Fast
63599,CLM163598,63599,20230317,0,,,,Low,Low,0,Fast
63600,CLM163599,63600,20240227,0,,,,Low,Low,0,Fast
63601,CLM163600,63601,20230803,0,,,,Low,Low,0,Fast
63602,CLM163601,63602,20231001,0,,,,Low,Low,0,Fast
63603,CLM163602,63603,20230509,0,,,,Low,Low,0,Fast
63604,CLM163603,63604,20230610,0,,,,Low,Low,0,Fast
63605,CLM163604,63605,20220531,0,,,,Low,Low,0,Fast
63606,CLM163605,63606,20231123,0,,,,Low,Low,0,Fast
63607,CLM163606,63607,20240609,0,,,,Low,Low,0,Fast
63608,CLM163607,63608,20240905,0,,,,Low,Low,0,Fast
63609,CLM163608,63609,20231226,0,,,,Low,Low,0,Fast
63610,CLM163609,63610,20240906,0,,,,Low,Low,0,Fast
63611,CLM163610,63611,20220109,0,,,,Low,Low,0,Fast
63612,CLM163611,63612,20240215,0,,,,Low,Low,0,Fast
63613,CLM163612,63613,20220722,0,,,,Low,Low,0,Fast
63614,CLM163613,63614,20220920,0,,,,Low,Low,0,Fast
63615,CLM163614,63615,20241005,0,,,,Low,Low,0,Fast
63616,CLM163615,63616,20230719,0,,,,Low,Low,0,Fast
63617,CLM163616,63617,20230611,0,,,,Low,Low,0,Fast
63618,CLM163617,63618,20241126,0,,,,Low,Low,0,Fast
63619,CLM163618,63619,20240906,0,,,,Low,Low,0,Fast
63620,CLM163619,63620,20231024,0,,,,Low,Low,0,Fast
63621,CLM163620,63621,20230702,0,,,,Low,Low,0,Fast
63622,CLM163621,63622,20220404,0,,,,Low,Low,0,Fast
63623,CLM163622,63623,20240514,0,,,,Low,Low,0,Fast
63624,CLM163623,63624,20230421,0,,,,Low,Low,0,Fast
63625,CLM163624,63625,20220615,0,,,,Low,Low,0,Fast
63626,CLM163625,63626,20241129,0,,,,Low,Low,0,Fast
63627,CLM163626,63627,20241223,0,,,,Low,Low,0,Fast
63628,CLM163627,63628,20240923,0,,,,Low,Low,0,Fast
63629,CLM163628,63629,20230117,0,,,,Low,Low,0,Fast
63630,CLM163629,63630,20230323,0,,,,Low,Low,0,Fast
63631,CLM163630,63631,20221002,0,,,,Low,Low,0,Fast
63632,CLM163631,63632,20220505,0,,,,Low,Low,0,Fast
63633,CLM163632,63633,20230605,0,,,,Low,Low,0,Fast
63634,CLM163633,63634,20220804,0,,,,Low,Low,0,Fast
63635,CLM163634,63635,20231226,0,,,,Low,Low,0,Fast
63636,CLM163635,63636,20230820,0,,,,Low,Low,0,Fast
63637,CLM163636,63637,20220226,0,,,,Low,Low,0,Fast
63638,CLM163637,63638,20240114,0,,,,Low,Low,0,Fast
63639,CLM163638,63639,20230906,0,,,,Low,Low,0,Fast
63640,CLM163639,63640,20220621,0,,,,Low,Low,0,Fast
63641,CLM163640,63641,20220106,0,,,,Low,Low,0,Fast
63642,CLM163641,63642,20241123,0,,,,Low,Low,0,Fast
63643,CLM163642,63643,20240709,0,,,,Low,Low,0,Fast
63644,CLM163643,63644,20230623,0,,,,Low,Low,0,Fast
63645,CLM163644,63645,20230601,0,,,,Low,Low,0,Fast
63646,CLM163645,63646,20230417,0,,,,Low,Low,0,Fast
63647,CLM163646,63647,20230710,0,,,,Low,Low,0,Fast
63648,CLM163647,63648,20240515,0,,,,Low,Low,0,Fast
63649,CLM163648,63649,20230828,0,,,,Low,Low,0,Fast
63650,CLM163649,63650,20220904,0,,,,Low,Low,0,Fast
63651,CLM163650,63651,20240212,0,,,,Low,Low,0,Fast
63652,CLM163651,63652,20221113,0,,,,Low,Low,0,Fast
63653,CLM163652,63653,20240124,0,,,,Low,Low,0,Fast
63654,CLM163653,63654,20220828,0,,,,Low,Low,0,Fast
63655,CLM163654,63655,20220516,0,,,,Low,Low,0,Fast
63656,CLM163655,63656,20220815,0,,,,Low,Low,0,Fast
63657,CLM163656,63657,20230404,0,,,,Low,Low,0,Fast
63658,CLM163657,63658,20240610,0,,,,Low,Low,0,Fast
63659,CLM163658,63659,20240125,0,,,,Low,Low,0,Fast
63660,CLM163659,63660,20240727,0,,,,Low,Low,0,Fast
63661,CLM163660,63661,20240725,0,,,,Low,Low,0,Fast
63662,CLM163661,63662,20220310,0,,,,Low,Low,0,Fast
63663,CLM163662,63663,20240920,0,,,,Low,Low,0,Fast
63664,CLM163663,63664,20221013,0,,,,Low,Low,0,Fast
63665,CLM163664,63665,20220531,0,,,,Low,Low,0,Fast
63666,CLM163665,63666,20230317,0,,,,Low,Low,0,Fast
63667,CLM163666,63667,20240709,0,,,,Low,Low,0,Fast
63668,CLM163667,63668,20241118,0,,,,Low,Low,0,Fast
63669,CLM163668,63669,20230820,0,,,,Low,Low,0,Fast
63670,CLM163669,63670,20240111,0,,,,Low,Low,0,Fast
63671,CLM163670,63671,20231116,0,,,,Low,Low,0,Fast
63672,CLM163671,63672,20230707,0,,,,Low,Low,0,Fast
63673,CLM163672,63673,20231214,0,,,,Low,Low,0,Fast
63674,CLM163673,63674,20230110,0,,,,Low,Low,0,Fast
63675,CLM163674,63675,20230307,0,,,,Low,Low,0,Fast
63676,CLM163675,63676,20230904,0,,,,Low,Low,0,Fast
63677,CLM163676,63677,20240704,0,,,,Low,Low,0,Fast
63678,CLM163677,63678,20230509,0,,,,Low,Low,0,Fast
63679,CLM163678,63679,20230731,0,,,,Low,Low,0,Fast
63680,CLM163679,63680,20220721,0,,,,Low,Low,0,Fast
63681,CLM163680,63681,20230217,0,,,,Low,Low,0,Fast
63682,CLM163681,63682,20220808,0,,,,Low,Low,0,Fast
63683,CLM163682,63683,20240322,0,,,,Low,Low,0,Fast
63684,CLM163683,63684,20240715,0,,,,Low,Low,0,Fast
63685,CLM163684,63685,20230909,0,,,,Low,Low,0,Fast
63686,CLM163685,63686,20220908,0,,,,Low,Low,0,Fast
63687,CLM163686,63687,20240901,0,,,,Low,Low,0,Fast
63688,CLM163687,63688,20240119,0,,,,Low,Low,0,Fast
63689,CLM163688,63689,20231216,0,,,,Low,Low,0,Fast
63690,CLM163689,63690,20241213,0,,,,Low,Low,0,Fast
63691,CLM163690,63691,20230314,0,,,,Low,Low,0,Fast
63692,CLM163691,63692,20230602,0,,,,Low,Low,0,Fast
63693,CLM163692,63693,20240525,0,,,,Low,Low,0,Fast
63694,CLM163693,63694,20240307,0,,,,Low,Low,0,Fast
63695,CLM163694,63695,20241202,0,,,,Low,Low,0,Fast
63696,CLM163695,63696,20231208,0,,,,Low,Low,0,Fast
63697,CLM163696,63697,20241006,0,,,,Low,Low,0,Fast
63698,CLM163697,63698,20220905,0,,,,Low,Low,0,Fast
63699,CLM163698,63699,20240220,0,,,,Low,Low,0,Fast
63700,CLM163699,63700,20220707,0,,,,Low,Low,0,Fast
63701,CLM163700,63701,20220928,0,,,,Low,Low,0,Fast
63702,CLM163701,63702,20230918,0,,,,Low,Low,0,Fast
63703,CLM163702,63703,20220404,0,,,,Low,Low,0,Fast
63704,CLM163703,63704,20231125,0,,,,Low,Low,0,Fast
63705,CLM163704,63705,20230523,0,,,,Low,Low,0,Fast
63706,CLM163705,63706,20240914,0,,,,Low,Low,0,Fast
63707,CLM163706,63707,20221022,0,,,,Low,Low,0,Fast
63708,CLM163707,63708,20230425,0,,,,Low,Low,0,Fast
63709,CLM163708,63709,20241109,0,,,,Low,Low,0,Fast
63710,CLM163709,63710,20240201,0,,,,Low,Low,0,Fast
63711,CLM163710,63711,20230223,0,,,,Low,Low,0,Fast
63712,CLM163711,63712,20230220,0,,,,Low,Low,0,Fast
63713,CLM163712,63713,20230613,0,,,,Low,Low,0,Fast
63714,CLM163713,63714,20231023,0,,,,Low,Low,0,Fast
63715,CLM163714,63715,20231025,0,,,,Low,Low,0,Fast
63716,CLM163715,63716,20220425,0,,,,Low,Low,0,Fast
63717,CLM163716,63717,20240508,0,,,,Low,Low,0,Fast
63718,CLM163717,63718,20220629,0,,,,Low,Low,0,Fast
63719,CLM163718,63719,20231010,0,,,,Low,Low,0,Fast
63720,CLM163719,63720,20230903,0,,,,Low,Low,0,Fast
63721,CLM163720,63721,20221121,0,,,,Low,Low,0,Fast
63722,CLM163721,63722,20220709,0,,,,Low,Low,0,Fast
63723,CLM163722,63723,20240818,0,,,,Low,Low,0,Fast
63724,CLM163723,63724,20231229,0,,,,Low,Low,0,Fast
63725,CLM163724,63725,20231103,0,,,,Low,Low,0,Fast
63726,CLM163725,63726,20240402,0,,,,Low,Low,0,Fast
63727,CLM163726,63727,20220824,0,,,,Low,Low,0,Fast
63728,CLM163727,63728,20240111,0,,,,Low,Low,0,Fast
63729,CLM163728,63729,20230801,0,,,,Low,Low,0,Fast
63730,CLM163729,63730,20230405,0,,,,Low,Low,0,Fast
63731,CLM163730,63731,20240104,0,,,,Low,Low,0,Fast
63732,CLM163731,63732,20241104,0,,,,Low,Low,0,Fast
63733,CLM163732,63733,20230416,0,,,,Low,Low,0,Fast
63734,CLM163733,63734,20240602,0,,,,Low,Low,0,Fast
