customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
298782,Male,27,1,0,28.0,26-35
298783,Female,60,1,0,36.0,46-60
298784,Male,59,1,0,3.0,46-60
298785,Female,45,1,1,35.0,36-45
298786,Male,39,1,0,29.0,36-45
298787,Male,59,1,1,28.0,46-60
298788,Male,20,1,0,45.0,18-25
298789,Male,49,1,0,29.0,46-60
298790,Male,22,1,1,8.0,18-25
298791,Male,29,1,1,30.0,26-35
298792,Male,43,1,0,15.0,36-45
298793,Male,51,1,0,48.0,46-60
298794,Male,53,1,1,14.0,46-60
298795,Male,47,1,0,33.0,46-60
298796,Female,52,1,0,41.0,46-60
298797,Female,37,1,1,14.0,36-45
298798,Female,20,1,0,2.0,18-25
298799,Female,27,1,1,11.0,26-35
298800,Male,49,1,0,28.0,46-60
298801,Male,46,1,0,28.0,46-60
298802,Female,40,1,1,28.0,36-45
298803,Female,77,1,0,3.0,60+
298804,Male,26,1,1,28.0,26-35
298805,Female,57,1,1,25.0,46-60
298806,Female,31,1,1,28.0,26-35
298807,Male,43,1,0,28.0,36-45
298808,Male,63,1,0,9.0,60+
298809,Male,34,1,1,26.0,26-35
298810,Female,22,1,1,49.0,18-25
298811,Male,42,1,0,11.0,36-45
298812,Female,25,1,1,36.0,18-25
298813,Male,77,1,0,36.0,60+
298814,Female,28,1,0,28.0,26-35
298815,Female,44,1,0,45.0,36-45
298816,Male,24,1,1,28.0,18-25
298817,Female,36,1,1,8.0,36-45
298818,Male,54,1,1,28.0,46-60
298819,Male,44,1,0,23.0,36-45
298820,Male,31,1,1,46.0,26-35
298821,Male,50,1,0,28.0,46-60
298822,Female,23,1,1,49.0,18-25
298823,Female,23,1,1,37.0,18-25
298824,Female,30,1,1,50.0,26-35
298825,Male,21,1,0,47.0,18-25
298826,Female,25,1,0,29.0,18-25
298827,Male,43,1,0,8.0,36-45
298828,Male,64,1,0,28.0,60+
298829,Male,69,1,1,8.0,60+
298830,Male,24,1,0,30.0,18-25
298831,Male,80,1,1,28.0,60+
298832,Female,40,1,0,2.0,36-45
298833,Male,66,1,1,28.0,60+
298834,Male,63,1,0,28.0,60+
298835,Female,43,1,0,45.0,36-45
298836,Female,48,1,0,28.0,46-60
298837,Male,60,1,0,28.0,46-60
298838,Female,25,1,1,15.0,18-25
298839,Male,29,1,0,50.0,26-35
298840,Female,21,1,1,46.0,18-25
298841,Female,43,1,0,28.0,36-45
298842,Male,79,1,0,8.0,60+
298843,Male,29,1,1,41.0,26-35
298844,Female,57,1,1,41.0,46-60
298845,Male,59,1,1,8.0,46-60
298846,Female,26,1,1,4.0,26-35
298847,Female,24,1,1,15.0,18-25
298848,Female,25,1,1,6.0,18-25
298849,Female,22,1,1,30.0,18-25
298850,Female,20,1,0,35.0,18-25
298851,Male,53,1,0,8.0,46-60
298852,Female,52,1,1,7.0,46-60
298853,Male,26,1,0,9.0,26-35
298854,Male,20,1,0,46.0,18-25
298855,Male,40,1,0,28.0,36-45
298856,Female,49,1,0,28.0,46-60
298857,Female,21,1,0,45.0,18-25
298858,Female,58,1,0,28.0,46-60
298859,Female,29,1,0,2.0,26-35
298860,Female,25,1,1,28.0,18-25
298861,Female,22,1,1,46.0,18-25
298862,Female,63,1,0,46.0,60+
298863,Male,32,1,1,35.0,26-35
298864,Male,38,1,0,8.0,36-45
298865,Female,55,1,1,28.0,46-60
298866,Female,22,1,1,36.0,18-25
298867,Female,29,1,0,28.0,26-35
298868,Female,30,1,1,21.0,26-35
298869,Female,26,1,1,8.0,26-35
298870,Male,20,1,1,28.0,18-25
298871,Female,38,1,0,28.0,36-45
298872,Male,57,1,0,2.0,46-60
298873,Female,38,1,0,28.0,36-45
298874,Female,44,1,0,8.0,36-45
298875,Male,45,1,0,28.0,36-45
298876,Female,29,1,1,30.0,26-35
298877,Male,23,1,1,29.0,18-25
298878,Female,44,1,1,28.0,36-45
298879,Female,56,1,1,36.0,46-60
298880,Female,25,1,1,18.0,18-25
298881,Female,26,1,0,50.0,26-35
298882,Male,43,1,0,28.0,36-45
298883,Male,44,1,1,8.0,36-45
298884,Female,43,1,0,28.0,36-45
298885,Male,21,1,0,12.0,18-25
298886,Male,28,1,1,46.0,26-35
298887,Male,45,1,0,1.0,36-45
298888,Female,22,1,1,46.0,18-25
298889,Female,34,1,1,33.0,26-35
298890,Female,51,1,0,7.0,46-60
298891,Female,27,1,0,37.0,26-35
298892,Female,27,1,1,14.0,26-35
298893,Female,24,1,1,28.0,18-25
298894,Male,64,1,0,11.0,60+
298895,Female,30,1,0,27.0,26-35
298896,Male,41,1,0,13.0,36-45
298897,Male,56,1,1,15.0,46-60
298898,Male,61,1,1,28.0,60+
298899,Male,39,1,0,12.0,36-45
298900,Male,70,1,0,40.0,60+
298901,Female,25,1,1,10.0,18-25
298902,Male,27,1,0,3.0,26-35
298903,Female,28,1,0,30.0,26-35
298904,Female,25,1,0,8.0,18-25
298905,Female,25,1,1,8.0,18-25
298906,Female,77,1,1,28.0,60+
298907,Female,22,1,1,33.0,18-25
298908,Male,24,1,0,26.0,18-25
298909,Male,37,1,0,28.0,36-45
298910,Male,59,1,0,29.0,46-60
298911,Female,43,1,1,34.0,36-45
298912,Female,42,1,1,39.0,36-45
298913,Female,61,1,1,28.0,60+
298914,Male,69,1,0,18.0,60+
298915,Male,22,1,0,37.0,18-25
298916,Male,23,1,1,41.0,18-25
298917,Male,59,1,0,28.0,46-60
298918,Male,45,1,0,18.0,36-45
298919,Male,39,1,1,47.0,36-45
298920,Male,39,1,0,41.0,36-45
298921,Male,81,1,1,28.0,60+
298922,Male,37,1,1,30.0,36-45
298923,Male,58,1,0,50.0,46-60
298924,Female,22,1,1,10.0,18-25
298925,Male,24,1,1,29.0,18-25
298926,Female,23,1,1,8.0,18-25
298927,Female,47,1,0,28.0,46-60
298928,Female,53,1,1,28.0,46-60
298929,Male,27,1,1,28.0,26-35
298930,Female,24,1,1,8.0,18-25
298931,Male,21,1,0,35.0,18-25
298932,Male,62,1,0,8.0,60+
298933,Female,31,1,1,33.0,26-35
298934,Male,27,1,1,35.0,26-35
298935,Female,21,1,0,28.0,18-25
298936,Male,40,1,1,3.0,36-45
298937,Male,37,1,0,45.0,36-45
298938,Male,34,1,0,46.0,26-35
298939,Female,23,1,1,26.0,18-25
298940,Male,50,1,0,28.0,46-60
298941,Female,22,1,0,24.0,18-25
298942,Male,46,1,1,16.0,46-60
298943,Female,23,1,1,36.0,18-25
298944,Male,67,1,1,28.0,60+
298945,Female,64,1,0,28.0,60+
298946,Male,63,1,1,14.0,60+
298947,Male,40,1,1,28.0,36-45
298948,Male,27,1,1,28.0,26-35
298949,Female,22,1,1,42.0,18-25
298950,Female,45,1,0,17.0,36-45
298951,Female,47,1,0,37.0,46-60
298952,Female,69,1,0,28.0,60+
298953,Male,57,1,0,8.0,46-60
298954,Male,29,1,1,36.0,26-35
298955,Female,56,1,1,28.0,46-60
298956,Male,51,1,0,3.0,46-60
298957,Female,31,1,0,11.0,26-35
298958,Female,26,1,1,8.0,26-35
298959,Male,78,1,1,11.0,60+
298960,Female,21,1,1,9.0,18-25
298961,Female,52,1,0,28.0,46-60
298962,Male,31,1,1,14.0,26-35
298963,Male,46,1,0,28.0,46-60
298964,Female,43,1,1,20.0,36-45
298965,Female,33,1,0,12.0,26-35
298966,Male,59,1,0,17.0,46-60
298967,Male,70,1,1,3.0,60+
298968,Female,63,1,1,39.0,60+
298969,Female,48,1,0,10.0,46-60
298970,Female,37,1,1,29.0,36-45
298971,Female,47,1,0,28.0,46-60
298972,Male,44,1,0,15.0,36-45
298973,Male,33,1,1,19.0,26-35
298974,Male,55,1,1,28.0,46-60
298975,Male,21,1,0,45.0,18-25
298976,Male,21,1,1,13.0,18-25
298977,Female,45,1,1,29.0,36-45
298978,Male,22,1,0,32.0,18-25
298979,Female,24,1,1,28.0,18-25
298980,Male,37,1,0,28.0,36-45
298981,Male,26,1,1,6.0,26-35
298982,Female,40,1,0,28.0,36-45
298983,Female,30,1,0,28.0,26-35
298984,Male,22,1,0,41.0,18-25
298985,Female,46,1,0,28.0,46-60
298986,Male,54,1,0,14.0,46-60
298987,Female,25,1,1,18.0,18-25
298988,Female,22,1,1,30.0,18-25
298989,Male,23,1,1,43.0,18-25
298990,Female,41,1,0,1.0,36-45
298991,Male,29,1,1,30.0,26-35
298992,Male,34,1,0,36.0,26-35
298993,Male,21,1,1,37.0,18-25
298994,Male,37,1,0,28.0,36-45
298995,Female,45,1,0,28.0,36-45
298996,Female,36,1,0,11.0,36-45
298997,Male,27,1,1,46.0,26-35
298998,Female,46,1,0,28.0,46-60
298999,Female,30,1,1,46.0,26-35
299000,Male,63,1,0,48.0,60+
299001,Female,39,1,0,33.0,36-45
299002,Male,25,1,1,30.0,18-25
299003,Female,23,1,1,28.0,18-25
299004,Male,29,1,0,28.0,26-35
299005,Female,34,1,1,39.0,26-35
299006,Male,38,1,0,50.0,36-45
299007,Male,76,1,1,8.0,60+
299008,Male,24,1,1,16.0,18-25
299009,Female,23,1,1,28.0,18-25
299010,Male,37,1,0,28.0,36-45
299011,Female,78,1,0,28.0,60+
299012,Male,58,1,0,32.0,46-60
299013,Female,56,1,0,33.0,46-60
299014,Male,36,1,0,28.0,36-45
299015,Female,26,1,1,28.0,26-35
299016,Female,23,1,1,50.0,18-25
299017,Male,24,1,1,28.0,18-25
299018,Female,24,1,0,8.0,18-25
299019,Female,27,1,1,15.0,26-35
299020,Male,68,1,1,33.0,60+
299021,Male,43,1,1,8.0,36-45
299022,Male,55,1,0,28.0,46-60
299023,Female,26,1,1,30.0,26-35
299024,Female,46,1,1,28.0,46-60
299025,Male,22,1,1,50.0,18-25
299026,Male,56,1,0,46.0,46-60
299027,Female,21,1,0,8.0,18-25
299028,Male,59,1,0,28.0,46-60
299029,Female,43,1,0,28.0,36-45
299030,Female,23,1,0,11.0,18-25
299031,Male,54,1,1,7.0,46-60
299032,Male,55,1,0,28.0,46-60
299033,Female,51,1,0,24.0,46-60
299034,Female,27,1,1,13.0,26-35
299035,Male,27,1,1,8.0,26-35
299036,Male,21,1,1,8.0,18-25
299037,Male,43,1,0,41.0,36-45
299038,Male,66,1,0,28.0,60+
299039,Male,53,1,1,47.0,46-60
299040,Male,48,1,0,46.0,46-60
299041,Female,48,1,0,28.0,46-60
299042,Male,46,1,1,28.0,46-60
299043,Male,38,1,0,28.0,36-45
299044,Female,45,1,0,30.0,36-45
299045,Female,45,1,0,8.0,36-45
299046,Female,25,1,1,11.0,18-25
299047,Male,44,1,0,28.0,36-45
299048,Male,41,1,0,7.0,36-45
299049,Female,49,1,0,28.0,46-60
299050,Male,57,1,0,28.0,46-60
299051,Male,24,1,0,36.0,18-25
299052,Male,42,1,0,8.0,36-45
299053,Female,30,1,0,8.0,26-35
299054,Female,73,1,0,37.0,60+
299055,Male,47,1,0,18.0,46-60
299056,Female,28,1,1,6.0,26-35
299057,Female,23,1,1,28.0,18-25
299058,Female,26,1,0,27.0,26-35
299059,Female,23,1,1,28.0,18-25
299060,Male,22,1,1,30.0,18-25
299061,Female,24,1,1,12.0,18-25
299062,Female,34,1,1,8.0,26-35
299063,Female,24,1,1,50.0,18-25
299064,Male,42,1,0,28.0,36-45
299065,Female,25,1,0,28.0,18-25
299066,Male,74,1,0,28.0,60+
299067,Male,66,1,1,35.0,60+
299068,Male,26,1,1,50.0,26-35
299069,Male,25,1,0,11.0,18-25
299070,Female,25,1,1,49.0,18-25
299071,Female,27,1,0,37.0,26-35
299072,Male,46,1,1,12.0,46-60
299073,Female,55,1,0,48.0,46-60
299074,Male,42,1,1,50.0,36-45
299075,Male,35,1,0,11.0,26-35
299076,Female,48,1,0,28.0,46-60
299077,Male,44,1,1,8.0,36-45
299078,Male,38,1,1,41.0,36-45
299079,Female,23,1,0,28.0,18-25
299080,Male,27,1,1,50.0,26-35
299081,Male,22,1,1,32.0,18-25
299082,Female,35,1,1,45.0,26-35
299083,Female,64,1,1,22.0,60+
299084,Male,40,1,1,38.0,36-45
299085,Male,26,1,1,16.0,26-35
299086,Male,41,1,0,3.0,36-45
299087,Male,58,1,0,41.0,46-60
299088,Male,24,1,1,3.0,18-25
299089,Male,66,1,0,36.0,60+
299090,Male,36,1,0,30.0,36-45
299091,Male,34,1,0,50.0,26-35
299092,Female,27,1,1,28.0,26-35
299093,Male,72,1,0,14.0,60+
299094,Male,33,1,0,35.0,26-35
299095,Female,22,1,1,6.0,18-25
299096,Male,54,1,0,28.0,46-60
299097,Male,23,1,0,41.0,18-25
299098,Male,21,1,0,24.0,18-25
299099,Male,20,1,0,46.0,18-25
299100,Male,22,1,1,25.0,18-25
299101,Female,51,1,1,28.0,46-60
299102,Female,48,1,1,46.0,46-60
299103,Male,25,1,1,8.0,18-25
299104,Female,21,1,0,11.0,18-25
299105,Male,39,1,0,28.0,36-45
299106,Male,60,1,0,15.0,46-60
299107,Male,31,1,0,39.0,26-35
299108,Female,46,1,0,28.0,46-60
299109,Male,40,1,1,46.0,36-45
299110,Male,24,1,0,29.0,18-25
299111,Female,41,1,1,47.0,36-45
299112,Male,30,1,1,30.0,26-35
299113,Male,64,1,0,28.0,60+
299114,Male,73,1,0,28.0,60+
299115,Female,28,1,0,28.0,26-35
299116,Female,52,1,0,46.0,46-60
299117,Female,22,1,1,8.0,18-25
299118,Female,44,1,0,28.0,36-45
299119,Male,23,1,0,10.0,18-25
299120,Female,26,1,1,3.0,26-35
299121,Male,32,1,1,8.0,26-35
299122,Female,24,1,0,31.0,18-25
299123,Female,22,1,0,15.0,18-25
299124,Male,23,1,1,9.0,18-25
299125,Female,24,1,0,6.0,18-25
299126,Male,22,1,0,28.0,18-25
299127,Male,22,1,0,15.0,18-25
299128,Male,25,1,1,2.0,18-25
299129,Male,64,1,1,8.0,60+
299130,Male,39,1,0,28.0,36-45
299131,Male,41,1,0,41.0,36-45
299132,Male,26,1,1,50.0,26-35
299133,Female,43,1,1,8.0,36-45
299134,Male,42,1,1,39.0,36-45
299135,Female,25,1,0,41.0,18-25
299136,Male,20,1,0,12.0,18-25
299137,Female,24,1,1,8.0,18-25
299138,Male,27,1,0,6.0,26-35
299139,Male,59,1,0,27.0,46-60
299140,Male,37,1,0,33.0,36-45
299141,Male,24,1,0,6.0,18-25
299142,Male,80,1,1,15.0,60+
299143,Male,24,1,1,20.0,18-25
299144,Female,22,1,1,46.0,18-25
299145,Female,22,1,1,50.0,18-25
299146,Female,47,1,0,28.0,46-60
299147,Male,46,1,0,28.0,46-60
299148,Male,80,1,1,33.0,60+
299149,Female,24,1,1,8.0,18-25
299150,Male,49,1,0,40.0,46-60
299151,Male,22,1,0,4.0,18-25
299152,Male,57,1,0,28.0,46-60
299153,Male,42,1,0,29.0,36-45
299154,Male,21,1,0,50.0,18-25
299155,Female,35,1,1,41.0,26-35
299156,Female,44,1,1,30.0,36-45
299157,Male,22,1,1,8.0,18-25
299158,Female,41,1,0,28.0,36-45
299159,Male,63,1,0,28.0,60+
299160,Female,57,1,0,22.0,46-60
299161,Male,21,1,1,7.0,18-25
299162,Male,41,1,0,35.0,36-45
299163,Male,59,1,0,28.0,46-60
299164,Male,39,1,0,46.0,36-45
299165,Male,42,1,0,28.0,36-45
299166,Male,21,1,1,35.0,18-25
299167,Female,33,1,0,49.0,26-35
299168,Male,30,1,0,48.0,26-35
299169,Male,50,1,0,17.0,46-60
299170,Female,45,1,0,0.0,36-45
299171,Female,27,1,1,45.0,26-35
299172,Male,28,1,1,1.0,26-35
299173,Male,24,1,1,8.0,18-25
299174,Female,56,1,1,45.0,46-60
299175,Male,30,1,0,23.0,26-35
299176,Male,54,1,0,28.0,46-60
299177,Male,32,1,0,8.0,26-35
299178,Male,21,1,1,8.0,18-25
299179,Female,37,1,1,3.0,36-45
299180,Male,53,1,1,48.0,46-60
299181,Female,70,1,0,10.0,60+
299182,Male,21,1,0,50.0,18-25
299183,Male,77,1,0,28.0,60+
299184,Female,32,1,1,0.0,26-35
299185,Male,45,1,0,8.0,36-45
299186,Male,23,1,0,34.0,18-25
299187,Female,25,1,1,41.0,18-25
299188,Female,50,1,1,28.0,46-60
299189,Female,54,1,0,28.0,46-60
299190,Male,44,1,1,28.0,36-45
299191,Male,26,1,1,28.0,26-35
299192,Male,55,1,0,8.0,46-60
299193,Female,40,1,0,7.0,36-45
299194,Female,32,1,0,11.0,26-35
299195,Female,46,1,1,8.0,46-60
299196,Male,58,1,1,35.0,46-60
299197,Female,41,1,0,50.0,36-45
299198,Male,20,1,0,15.0,18-25
299199,Male,22,1,0,28.0,18-25
299200,Female,23,1,0,30.0,18-25
299201,Male,45,1,0,46.0,36-45
299202,Male,28,1,1,46.0,26-35
299203,Female,61,1,0,28.0,60+
299204,Female,28,1,1,28.0,26-35
299205,Female,24,1,0,50.0,18-25
299206,Male,24,1,1,2.0,18-25
299207,Male,49,1,1,17.0,46-60
299208,Female,22,1,1,9.0,18-25
299209,Female,23,1,1,8.0,18-25
299210,Female,41,1,0,28.0,36-45
299211,Female,21,1,1,36.0,18-25
299212,Female,44,1,0,28.0,36-45
299213,Male,47,1,0,8.0,46-60
299214,Male,74,1,0,28.0,60+
299215,Male,48,1,0,41.0,46-60
299216,Female,27,1,1,25.0,26-35
299217,Female,29,1,1,31.0,26-35
299218,Male,50,1,1,29.0,46-60
299219,Male,41,1,0,28.0,36-45
299220,Female,20,1,0,28.0,18-25
299221,Male,47,1,0,28.0,46-60
299222,Male,30,1,0,30.0,26-35
299223,Female,25,1,1,7.0,18-25
299224,Female,31,1,1,36.0,26-35
299225,Male,43,1,0,28.0,36-45
299226,Female,50,1,0,28.0,46-60
299227,Male,55,1,0,19.0,46-60
299228,Male,60,1,0,28.0,46-60
299229,Male,25,1,1,8.0,18-25
299230,Male,49,1,1,28.0,46-60
299231,Male,24,1,1,14.0,18-25
299232,Male,46,1,1,3.0,46-60
299233,Male,57,1,1,8.0,46-60
299234,Male,26,1,1,35.0,26-35
299235,Male,22,1,1,40.0,18-25
299236,Female,23,1,1,36.0,18-25
299237,Male,75,1,1,39.0,60+
299238,Female,21,1,1,46.0,18-25
299239,Male,63,1,0,28.0,60+
299240,Male,37,1,0,3.0,36-45
299241,Female,25,1,1,14.0,18-25
299242,Female,68,1,1,14.0,60+
299243,Male,24,1,1,14.0,18-25
299244,Female,26,1,1,33.0,26-35
299245,Male,70,1,1,50.0,60+
299246,Female,24,1,1,27.0,18-25
299247,Female,23,1,1,46.0,18-25
299248,Male,65,1,0,28.0,60+
299249,Male,23,1,0,8.0,18-25
299250,Female,73,1,0,9.0,60+
299251,Male,51,1,0,28.0,46-60
299252,Male,20,1,0,35.0,18-25
299253,Male,23,1,1,8.0,18-25
299254,Female,22,1,1,47.0,18-25
299255,Male,31,1,0,46.0,26-35
299256,Female,22,1,1,30.0,18-25
299257,Female,22,1,1,50.0,18-25
299258,Female,25,1,1,28.0,18-25
299259,Female,40,1,0,28.0,36-45
299260,Female,69,1,1,46.0,60+
299261,Female,45,1,0,15.0,36-45
299262,Female,39,1,0,28.0,36-45
299263,Female,46,1,0,28.0,46-60
299264,Female,73,1,0,25.0,60+
299265,Male,21,1,0,30.0,18-25
299266,Female,45,1,1,0.0,36-45
299267,Male,78,1,1,8.0,60+
299268,Female,21,1,1,15.0,18-25
299269,Male,49,1,1,28.0,46-60
299270,Female,59,1,0,46.0,46-60
299271,Male,74,1,1,8.0,60+
299272,Female,76,1,0,28.0,60+
299273,Female,24,1,1,30.0,18-25
299274,Male,70,1,0,46.0,60+
299275,Male,26,1,1,8.0,26-35
299276,Female,37,1,1,8.0,36-45
299277,Male,25,1,1,15.0,18-25
299278,Male,53,1,0,28.0,46-60
299279,Female,21,1,0,47.0,18-25
299280,Female,30,1,1,15.0,26-35
299281,Female,41,1,0,8.0,36-45
299282,Male,36,1,0,11.0,36-45
299283,Female,29,1,0,38.0,26-35
299284,Male,50,1,0,3.0,46-60
299285,Male,49,1,0,3.0,46-60
299286,Male,53,1,0,4.0,46-60
299287,Male,22,1,0,46.0,18-25
299288,Female,35,1,1,33.0,26-35
299289,Male,51,1,0,28.0,46-60
299290,Female,76,1,0,8.0,60+
299291,Male,23,1,1,30.0,18-25
299292,Male,51,1,0,46.0,46-60
299293,Female,46,1,0,28.0,46-60
299294,Female,23,1,1,32.0,18-25
299295,Female,46,1,1,28.0,46-60
299296,Female,20,1,1,42.0,18-25
299297,Female,53,1,0,30.0,46-60
299298,Male,45,1,0,18.0,36-45
299299,Male,22,1,0,5.0,18-25
299300,Female,28,1,0,28.0,26-35
299301,Female,29,1,1,41.0,26-35
299302,Male,43,1,0,8.0,36-45
299303,Female,25,1,1,28.0,18-25
299304,Female,21,1,1,13.0,18-25
299305,Female,40,1,0,45.0,36-45
299306,Female,59,1,0,28.0,46-60
299307,Female,24,1,1,15.0,18-25
299308,Male,38,1,0,29.0,36-45
299309,Male,66,1,0,28.0,60+
299310,Male,27,1,0,12.0,26-35
299311,Male,25,1,1,8.0,18-25
299312,Male,38,1,1,50.0,36-45
299313,Female,20,1,0,49.0,18-25
299314,Female,43,1,0,8.0,36-45
299315,Male,22,1,1,3.0,18-25
299316,Male,43,1,0,28.0,36-45
299317,Male,69,1,0,28.0,60+
299318,Female,69,1,1,39.0,60+
299319,Female,26,1,1,3.0,26-35
299320,Male,59,1,1,28.0,46-60
299321,Male,52,1,0,8.0,46-60
299322,Female,26,1,1,21.0,26-35
299323,Female,72,1,1,28.0,60+
299324,Female,23,1,1,6.0,18-25
299325,Male,66,1,1,28.0,60+
299326,Male,45,1,0,41.0,36-45
299327,Female,23,1,1,30.0,18-25
299328,Male,53,1,0,8.0,46-60
299329,Male,52,1,1,3.0,46-60
299330,Male,28,1,0,28.0,26-35
299331,Male,43,1,0,26.0,36-45
299332,Female,24,1,0,13.0,18-25
299333,Female,26,1,1,10.0,26-35
299334,Female,56,1,0,28.0,46-60
299335,Male,24,1,0,2.0,18-25
299336,Male,25,1,0,28.0,18-25
299337,Female,78,1,0,41.0,60+
299338,Male,21,1,1,36.0,18-25
299339,Male,47,1,0,28.0,46-60
299340,Male,42,1,0,29.0,36-45
299341,Male,50,1,0,29.0,46-60
299342,Female,22,1,1,46.0,18-25
299343,Male,23,1,1,49.0,18-25
299344,Male,32,1,0,29.0,26-35
299345,Male,28,1,0,8.0,26-35
299346,Female,23,1,0,15.0,18-25
299347,Male,32,1,0,28.0,26-35
299348,Male,49,1,0,28.0,46-60
299349,Male,24,1,1,33.0,18-25
299350,Female,23,1,1,29.0,18-25
299351,Female,62,1,0,28.0,60+
299352,Female,21,1,1,3.0,18-25
299353,Female,38,1,1,19.0,36-45
299354,Male,24,1,0,32.0,18-25
299355,Female,29,1,1,18.0,26-35
299356,Male,45,1,0,33.0,36-45
299357,Male,24,1,0,30.0,18-25
299358,Female,22,1,1,30.0,18-25
299359,Female,23,1,1,28.0,18-25
299360,Male,23,1,1,41.0,18-25
299361,Female,42,1,1,28.0,36-45
299362,Male,22,1,0,39.0,18-25
299363,Male,61,1,0,28.0,60+
299364,Male,31,1,1,8.0,26-35
299365,Male,22,1,1,17.0,18-25
299366,Female,39,1,1,28.0,36-45
299367,Male,44,1,0,11.0,36-45
299368,Female,20,1,0,30.0,18-25
299369,Female,51,1,1,28.0,46-60
299370,Female,25,1,1,13.0,18-25
299371,Male,38,1,0,26.0,36-45
299372,Female,54,1,1,41.0,46-60
299373,Female,53,1,0,46.0,46-60
299374,Female,51,1,0,46.0,46-60
299375,Female,22,1,0,8.0,18-25
299376,Male,47,1,0,28.0,46-60
299377,Male,60,1,0,19.0,46-60
299378,Male,26,1,1,8.0,26-35
299379,Male,47,1,1,48.0,46-60
299380,Male,25,1,1,36.0,18-25
299381,Female,24,1,1,46.0,18-25
299382,Female,27,1,0,50.0,26-35
299383,Male,65,1,1,8.0,60+
299384,Male,53,1,0,30.0,46-60
299385,Female,23,1,0,2.0,18-25
299386,Female,52,1,1,7.0,46-60
299387,Female,30,1,0,39.0,26-35
299388,Female,29,1,1,11.0,26-35
299389,Male,25,1,0,28.0,18-25
299390,Female,32,1,1,21.0,26-35
299391,Male,43,1,0,47.0,36-45
299392,Male,45,1,0,33.0,36-45
299393,Male,37,1,0,28.0,36-45
299394,Male,54,1,0,8.0,46-60
299395,Male,67,1,0,28.0,60+
299396,Male,60,1,1,48.0,46-60
299397,Male,25,1,1,10.0,18-25
299398,Male,29,1,0,15.0,26-35
299399,Male,41,1,0,6.0,36-45
299400,Male,28,1,1,28.0,26-35
299401,Male,62,1,0,28.0,60+
299402,Male,23,1,1,28.0,18-25
299403,Female,42,1,0,8.0,36-45
299404,Female,27,1,1,28.0,26-35
299405,Female,27,1,1,29.0,26-35
299406,Female,23,1,0,47.0,18-25
299407,Female,26,1,1,12.0,26-35
299408,Female,25,1,1,41.0,18-25
299409,Female,41,1,0,46.0,36-45
299410,Male,41,1,0,28.0,36-45
299411,Female,22,1,1,28.0,18-25
299412,Female,27,1,1,41.0,26-35
299413,Female,24,1,1,41.0,18-25
299414,Female,22,1,0,45.0,18-25
299415,Male,51,1,0,28.0,46-60
299416,Female,60,1,0,28.0,46-60
299417,Female,28,1,1,29.0,26-35
299418,Female,23,1,1,8.0,18-25
299419,Male,36,1,0,6.0,36-45
299420,Female,30,1,0,35.0,26-35
299421,Male,63,1,1,28.0,60+
299422,Female,21,1,1,22.0,18-25
299423,Male,42,1,1,6.0,36-45
299424,Male,21,1,1,7.0,18-25
299425,Female,49,1,0,28.0,46-60
299426,Male,41,1,0,28.0,36-45
299427,Male,29,1,1,21.0,26-35
299428,Female,21,1,1,36.0,18-25
299429,Male,51,1,0,37.0,46-60
299430,Male,49,1,0,46.0,46-60
299431,Female,27,1,0,2.0,26-35
299432,Female,24,1,1,10.0,18-25
299433,Female,23,1,1,46.0,18-25
299434,Male,50,1,0,3.0,46-60
299435,Male,32,1,1,26.0,26-35
299436,Female,34,1,0,28.0,26-35
299437,Female,42,1,0,28.0,36-45
299438,Female,65,1,0,46.0,60+
299439,Female,25,1,1,11.0,18-25
299440,Male,46,1,0,28.0,46-60
299441,Male,40,1,0,47.0,36-45
299442,Female,35,1,0,28.0,26-35
299443,Male,74,1,0,28.0,60+
299444,Male,47,1,0,6.0,46-60
299445,Male,30,1,1,8.0,26-35
299446,Male,56,1,0,0.0,46-60
299447,Female,49,1,0,28.0,46-60
299448,Male,22,1,1,46.0,18-25
299449,Female,43,1,0,38.0,36-45
299450,Male,54,1,1,29.0,46-60
299451,Male,26,1,1,29.0,26-35
299452,Male,38,1,0,28.0,36-45
299453,Male,23,1,1,8.0,18-25
299454,Male,21,1,1,8.0,18-25
299455,Male,42,1,0,28.0,36-45
299456,Female,24,1,1,30.0,18-25
299457,Female,24,1,1,30.0,18-25
299458,Female,27,1,0,28.0,26-35
299459,Male,23,1,0,45.0,18-25
299460,Female,23,1,1,29.0,18-25
299461,Female,54,1,0,3.0,46-60
299462,Male,27,1,1,8.0,26-35
299463,Female,42,1,0,28.0,36-45
299464,Male,38,1,1,33.0,36-45
299465,Male,50,1,1,50.0,46-60
299466,Male,48,1,0,35.0,46-60
299467,Female,59,1,1,28.0,46-60
299468,Male,24,1,0,28.0,18-25
299469,Female,27,1,1,6.0,26-35
299470,Female,80,1,0,46.0,60+
299471,Male,26,1,1,28.0,26-35
299472,Female,26,1,1,28.0,26-35
299473,Male,64,1,0,28.0,60+
299474,Female,24,1,1,50.0,18-25
299475,Male,50,1,1,15.0,46-60
299476,Male,28,1,1,18.0,26-35
299477,Female,24,1,1,26.0,18-25
299478,Male,51,1,0,34.0,46-60
299479,Female,55,1,0,8.0,46-60
299480,Male,27,1,0,28.0,26-35
299481,Female,22,1,0,28.0,18-25
299482,Male,50,1,1,28.0,46-60
299483,Male,71,1,1,28.0,60+
