date_sk,date,day,month,month_name,quarter,year,week_of_year,day_of_week,day_name,is_weekend,financial_year
20240922,2024-09-22,22,9,September,Q3,2024,38,7,Sunday,True,FY2024-25
20240923,2024-09-23,23,9,September,Q3,2024,39,1,Monday,False,FY2024-25
20240924,2024-09-24,24,9,September,Q3,2024,39,2,Tuesday,False,FY2024-25
20240925,2024-09-25,25,9,September,Q3,2024,39,3,Wednesday,False,FY2024-25
20240926,2024-09-26,26,9,September,Q3,2024,39,4,Thursday,False,FY2024-25
20240927,2024-09-27,27,9,September,Q3,2024,39,5,Friday,False,FY2024-25
20240928,2024-09-28,28,9,September,Q3,2024,39,6,Saturday,True,FY2024-25
20240929,2024-09-29,29,9,September,Q3,2024,39,7,Sunday,True,FY2024-25
20240930,2024-09-30,30,9,September,Q3,2024,40,1,Monday,False,FY2024-25
20241001,2024-10-01,1,10,October,Q4,2024,40,2,Tuesday,False,FY2024-25
20241002,2024-10-02,2,10,October,Q4,2024,40,3,Wednesday,False,FY2024-25
20241003,2024-10-03,3,10,October,Q4,2024,40,4,Thursday,False,FY2024-25
20241004,2024-10-04,4,10,October,Q4,2024,40,5,Friday,False,FY2024-25
20241005,2024-10-05,5,10,October,Q4,2024,40,6,Saturday,True,FY2024-25
20241006,2024-10-06,6,10,October,Q4,2024,40,7,Sunday,True,FY2024-25
20241007,2024-10-07,7,10,October,Q4,2024,41,1,Monday,False,FY2024-25
20241008,2024-10-08,8,10,October,Q4,2024,41,2,Tuesday,False,FY2024-25
20241009,2024-10-09,9,10,October,Q4,2024,41,3,Wednesday,False,FY2024-25
20241010,2024-10-10,10,10,October,Q4,2024,41,4,Thursday,False,FY2024-25
20241011,2024-10-11,11,10,October,Q4,2024,41,5,Friday,False,FY2024-25
20241012,2024-10-12,12,10,October,Q4,2024,41,6,Saturday,True,FY2024-25
20241013,2024-10-13,13,10,October,Q4,2024,41,7,Sunday,True,FY2024-25
20241014,2024-10-14,14,10,October,Q4,2024,42,1,Monday,False,FY2024-25
20241015,2024-10-15,15,10,October,Q4,2024,42,2,Tuesday,False,FY2024-25
20241016,2024-10-16,16,10,October,Q4,2024,42,3,Wednesday,False,FY2024-25
20241017,2024-10-17,17,10,October,Q4,2024,42,4,Thursday,False,FY2024-25
20241018,2024-10-18,18,10,October,Q4,2024,42,5,Friday,False,FY2024-25
20241019,2024-10-19,19,10,October,Q4,2024,42,6,Saturday,True,FY2024-25
20241020,2024-10-20,20,10,October,Q4,2024,42,7,Sunday,True,FY2024-25
20241021,2024-10-21,21,10,October,Q4,2024,43,1,Monday,False,FY2024-25
20241022,2024-10-22,22,10,October,Q4,2024,43,2,Tuesday,False,FY2024-25
20241023,2024-10-23,23,10,October,Q4,2024,43,3,Wednesday,False,FY2024-25
20241024,2024-10-24,24,10,October,Q4,2024,43,4,Thursday,False,FY2024-25
20241025,2024-10-25,25,10,October,Q4,2024,43,5,Friday,False,FY2024-25
20241026,2024-10-26,26,10,October,Q4,2024,43,6,Saturday,True,FY2024-25
20241027,2024-10-27,27,10,October,Q4,2024,43,7,Sunday,True,FY2024-25
20241028,2024-10-28,28,10,October,Q4,2024,44,1,Monday,False,FY2024-25
20241029,2024-10-29,29,10,October,Q4,2024,44,2,Tuesday,False,FY2024-25
20241030,2024-10-30,30,10,October,Q4,2024,44,3,Wednesday,False,FY2024-25
20241031,2024-10-31,31,10,October,Q4,2024,44,4,Thursday,False,FY2024-25
20241101,2024-11-01,1,11,November,Q4,2024,44,5,Friday,False,FY2024-25
20241102,2024-11-02,2,11,November,Q4,2024,44,6,Saturday,True,FY2024-25
20241103,2024-11-03,3,11,November,Q4,2024,44,7,Sunday,True,FY2024-25
20241104,2024-11-04,4,11,November,Q4,2024,45,1,Monday,False,FY2024-25
20241105,2024-11-05,5,11,November,Q4,2024,45,2,Tuesday,False,FY2024-25
20241106,2024-11-06,6,11,November,Q4,2024,45,3,Wednesday,False,FY2024-25
20241107,2024-11-07,7,11,November,Q4,2024,45,4,Thursday,False,FY2024-25
20241108,2024-11-08,8,11,November,Q4,2024,45,5,Friday,False,FY2024-25
20241109,2024-11-09,9,11,November,Q4,2024,45,6,Saturday,True,FY2024-25
20241110,2024-11-10,10,11,November,Q4,2024,45,7,Sunday,True,FY2024-25
20241111,2024-11-11,11,11,November,Q4,2024,46,1,Monday,False,FY2024-25
20241112,2024-11-12,12,11,November,Q4,2024,46,2,Tuesday,False,FY2024-25
20241113,2024-11-13,13,11,November,Q4,2024,46,3,Wednesday,False,FY2024-25
20241114,2024-11-14,14,11,November,Q4,2024,46,4,Thursday,False,FY2024-25
20241115,2024-11-15,15,11,November,Q4,2024,46,5,Friday,False,FY2024-25
20241116,2024-11-16,16,11,November,Q4,2024,46,6,Saturday,True,FY2024-25
20241117,2024-11-17,17,11,November,Q4,2024,46,7,Sunday,True,FY2024-25
20241118,2024-11-18,18,11,November,Q4,2024,47,1,Monday,False,FY2024-25
20241119,2024-11-19,19,11,November,Q4,2024,47,2,Tuesday,False,FY2024-25
20241120,2024-11-20,20,11,November,Q4,2024,47,3,Wednesday,False,FY2024-25
20241121,2024-11-21,21,11,November,Q4,2024,47,4,Thursday,False,FY2024-25
20241122,2024-11-22,22,11,November,Q4,2024,47,5,Friday,False,FY2024-25
20241123,2024-11-23,23,11,November,Q4,2024,47,6,Saturday,True,FY2024-25
20241124,2024-11-24,24,11,November,Q4,2024,47,7,Sunday,True,FY2024-25
20241125,2024-11-25,25,11,November,Q4,2024,48,1,Monday,False,FY2024-25
20241126,2024-11-26,26,11,November,Q4,2024,48,2,Tuesday,False,FY2024-25
20241127,2024-11-27,27,11,November,Q4,2024,48,3,Wednesday,False,FY2024-25
20241128,2024-11-28,28,11,November,Q4,2024,48,4,Thursday,False,FY2024-25
20241129,2024-11-29,29,11,November,Q4,2024,48,5,Friday,False,FY2024-25
20241130,2024-11-30,30,11,November,Q4,2024,48,6,Saturday,True,FY2024-25
20241201,2024-12-01,1,12,December,Q4,2024,48,7,Sunday,True,FY2024-25
20241202,2024-12-02,2,12,December,Q4,2024,49,1,Monday,False,FY2024-25
20241203,2024-12-03,3,12,December,Q4,2024,49,2,Tuesday,False,FY2024-25
20241204,2024-12-04,4,12,December,Q4,2024,49,3,Wednesday,False,FY2024-25
20241205,2024-12-05,5,12,December,Q4,2024,49,4,Thursday,False,FY2024-25
20241206,2024-12-06,6,12,December,Q4,2024,49,5,Friday,False,FY2024-25
20241207,2024-12-07,7,12,December,Q4,2024,49,6,Saturday,True,FY2024-25
20241208,2024-12-08,8,12,December,Q4,2024,49,7,Sunday,True,FY2024-25
20241209,2024-12-09,9,12,December,Q4,2024,50,1,Monday,False,FY2024-25
20241210,2024-12-10,10,12,December,Q4,2024,50,2,Tuesday,False,FY2024-25
20241211,2024-12-11,11,12,December,Q4,2024,50,3,Wednesday,False,FY2024-25
20241212,2024-12-12,12,12,December,Q4,2024,50,4,Thursday,False,FY2024-25
20241213,2024-12-13,13,12,December,Q4,2024,50,5,Friday,False,FY2024-25
20241214,2024-12-14,14,12,December,Q4,2024,50,6,Saturday,True,FY2024-25
20241215,2024-12-15,15,12,December,Q4,2024,50,7,Sunday,True,FY2024-25
20241216,2024-12-16,16,12,December,Q4,2024,51,1,Monday,False,FY2024-25
20241217,2024-12-17,17,12,December,Q4,2024,51,2,Tuesday,False,FY2024-25
20241218,2024-12-18,18,12,December,Q4,2024,51,3,Wednesday,False,FY2024-25
20241219,2024-12-19,19,12,December,Q4,2024,51,4,Thursday,False,FY2024-25
20241220,2024-12-20,20,12,December,Q4,2024,51,5,Friday,False,FY2024-25
20241221,2024-12-21,21,12,December,Q4,2024,51,6,Saturday,True,FY2024-25
20241222,2024-12-22,22,12,December,Q4,2024,51,7,Sunday,True,FY2024-25
20241223,2024-12-23,23,12,December,Q4,2024,52,1,Monday,False,FY2024-25
20241224,2024-12-24,24,12,December,Q4,2024,52,2,Tuesday,False,FY2024-25
20241225,2024-12-25,25,12,December,Q4,2024,52,3,Wednesday,False,FY2024-25
20241226,2024-12-26,26,12,December,Q4,2024,52,4,Thursday,False,FY2024-25
20241227,2024-12-27,27,12,December,Q4,2024,52,5,Friday,False,FY2024-25
20241228,2024-12-28,28,12,December,Q4,2024,52,6,Saturday,True,FY2024-25
20241229,2024-12-29,29,12,December,Q4,2024,52,7,Sunday,True,FY2024-25
20241230,2024-12-30,30,12,December,Q4,2024,1,1,Monday,False,FY2024-25
20241231,2024-12-31,31,12,December,Q4,2024,1,2,Tuesday,False,FY2024-25
20250101,2025-01-01,1,1,January,Q1,2025,1,3,Wednesday,False,FY2024-25
20250102,2025-01-02,2,1,January,Q1,2025,1,4,Thursday,False,FY2024-25
20250103,2025-01-03,3,1,January,Q1,2025,1,5,Friday,False,FY2024-25
20250104,2025-01-04,4,1,January,Q1,2025,1,6,Saturday,True,FY2024-25
20250105,2025-01-05,5,1,January,Q1,2025,1,7,Sunday,True,FY2024-25
20250106,2025-01-06,6,1,January,Q1,2025,2,1,Monday,False,FY2024-25
20250107,2025-01-07,7,1,January,Q1,2025,2,2,Tuesday,False,FY2024-25
20250108,2025-01-08,8,1,January,Q1,2025,2,3,Wednesday,False,FY2024-25
20250109,2025-01-09,9,1,January,Q1,2025,2,4,Thursday,False,FY2024-25
20250110,2025-01-10,10,1,January,Q1,2025,2,5,Friday,False,FY2024-25
20250111,2025-01-11,11,1,January,Q1,2025,2,6,Saturday,True,FY2024-25
20250112,2025-01-12,12,1,January,Q1,2025,2,7,Sunday,True,FY2024-25
20250113,2025-01-13,13,1,January,Q1,2025,3,1,Monday,False,FY2024-25
20250114,2025-01-14,14,1,January,Q1,2025,3,2,Tuesday,False,FY2024-25
20250115,2025-01-15,15,1,January,Q1,2025,3,3,Wednesday,False,FY2024-25
20250116,2025-01-16,16,1,January,Q1,2025,3,4,Thursday,False,FY2024-25
20250117,2025-01-17,17,1,January,Q1,2025,3,5,Friday,False,FY2024-25
20250118,2025-01-18,18,1,January,Q1,2025,3,6,Saturday,True,FY2024-25
20250119,2025-01-19,19,1,January,Q1,2025,3,7,Sunday,True,FY2024-25
20250120,2025-01-20,20,1,January,Q1,2025,4,1,Monday,False,FY2024-25
20250121,2025-01-21,21,1,January,Q1,2025,4,2,Tuesday,False,FY2024-25
20250122,2025-01-22,22,1,January,Q1,2025,4,3,Wednesday,False,FY2024-25
20250123,2025-01-23,23,1,January,Q1,2025,4,4,Thursday,False,FY2024-25
20250124,2025-01-24,24,1,January,Q1,2025,4,5,Friday,False,FY2024-25
20250125,2025-01-25,25,1,January,Q1,2025,4,6,Saturday,True,FY2024-25
20250126,2025-01-26,26,1,January,Q1,2025,4,7,Sunday,True,FY2024-25
20250127,2025-01-27,27,1,January,Q1,2025,5,1,Monday,False,FY2024-25
20250128,2025-01-28,28,1,January,Q1,2025,5,2,Tuesday,False,FY2024-25
20250129,2025-01-29,29,1,January,Q1,2025,5,3,Wednesday,False,FY2024-25
20250130,2025-01-30,30,1,January,Q1,2025,5,4,Thursday,False,FY2024-25
20250131,2025-01-31,31,1,January,Q1,2025,5,5,Friday,False,FY2024-25
20250201,2025-02-01,1,2,February,Q1,2025,5,6,Saturday,True,FY2024-25
20250202,2025-02-02,2,2,February,Q1,2025,5,7,Sunday,True,FY2024-25
20250203,2025-02-03,3,2,February,Q1,2025,6,1,Monday,False,FY2024-25
20250204,2025-02-04,4,2,February,Q1,2025,6,2,Tuesday,False,FY2024-25
20250205,2025-02-05,5,2,February,Q1,2025,6,3,Wednesday,False,FY2024-25
20250206,2025-02-06,6,2,February,Q1,2025,6,4,Thursday,False,FY2024-25
20250207,2025-02-07,7,2,February,Q1,2025,6,5,Friday,False,FY2024-25
20250208,2025-02-08,8,2,February,Q1,2025,6,6,Saturday,True,FY2024-25
20250209,2025-02-09,9,2,February,Q1,2025,6,7,Sunday,True,FY2024-25
20250210,2025-02-10,10,2,February,Q1,2025,7,1,Monday,False,FY2024-25
20250211,2025-02-11,11,2,February,Q1,2025,7,2,Tuesday,False,FY2024-25
20250212,2025-02-12,12,2,February,Q1,2025,7,3,Wednesday,False,FY2024-25
20250213,2025-02-13,13,2,February,Q1,2025,7,4,Thursday,False,FY2024-25
20250214,2025-02-14,14,2,February,Q1,2025,7,5,Friday,False,FY2024-25
20250215,2025-02-15,15,2,February,Q1,2025,7,6,Saturday,True,FY2024-25
20250216,2025-02-16,16,2,February,Q1,2025,7,7,Sunday,True,FY2024-25
20250217,2025-02-17,17,2,February,Q1,2025,8,1,Monday,False,FY2024-25
20250218,2025-02-18,18,2,February,Q1,2025,8,2,Tuesday,False,FY2024-25
20250219,2025-02-19,19,2,February,Q1,2025,8,3,Wednesday,False,FY2024-25
20250220,2025-02-20,20,2,February,Q1,2025,8,4,Thursday,False,FY2024-25
20250221,2025-02-21,21,2,February,Q1,2025,8,5,Friday,False,FY2024-25
20250222,2025-02-22,22,2,February,Q1,2025,8,6,Saturday,True,FY2024-25
20250223,2025-02-23,23,2,February,Q1,2025,8,7,Sunday,True,FY2024-25
20250224,2025-02-24,24,2,February,Q1,2025,9,1,Monday,False,FY2024-25
20250225,2025-02-25,25,2,February,Q1,2025,9,2,Tuesday,False,FY2024-25
20250226,2025-02-26,26,2,February,Q1,2025,9,3,Wednesday,False,FY2024-25
20250227,2025-02-27,27,2,February,Q1,2025,9,4,Thursday,False,FY2024-25
20250228,2025-02-28,28,2,February,Q1,2025,9,5,Friday,False,FY2024-25
20250301,2025-03-01,1,3,March,Q1,2025,9,6,Saturday,True,FY2024-25
20250302,2025-03-02,2,3,March,Q1,2025,9,7,Sunday,True,FY2024-25
20250303,2025-03-03,3,3,March,Q1,2025,10,1,Monday,False,FY2024-25
20250304,2025-03-04,4,3,March,Q1,2025,10,2,Tuesday,False,FY2024-25
20250305,2025-03-05,5,3,March,Q1,2025,10,3,Wednesday,False,FY2024-25
20250306,2025-03-06,6,3,March,Q1,2025,10,4,Thursday,False,FY2024-25
20250307,2025-03-07,7,3,March,Q1,2025,10,5,Friday,False,FY2024-25
20250308,2025-03-08,8,3,March,Q1,2025,10,6,Saturday,True,FY2024-25
20250309,2025-03-09,9,3,March,Q1,2025,10,7,Sunday,True,FY2024-25
20250310,2025-03-10,10,3,March,Q1,2025,11,1,Monday,False,FY2024-25
20250311,2025-03-11,11,3,March,Q1,2025,11,2,Tuesday,False,FY2024-25
20250312,2025-03-12,12,3,March,Q1,2025,11,3,Wednesday,False,FY2024-25
20250313,2025-03-13,13,3,March,Q1,2025,11,4,Thursday,False,FY2024-25
20250314,2025-03-14,14,3,March,Q1,2025,11,5,Friday,False,FY2024-25
20250315,2025-03-15,15,3,March,Q1,2025,11,6,Saturday,True,FY2024-25
20250316,2025-03-16,16,3,March,Q1,2025,11,7,Sunday,True,FY2024-25
20250317,2025-03-17,17,3,March,Q1,2025,12,1,Monday,False,FY2024-25
20250318,2025-03-18,18,3,March,Q1,2025,12,2,Tuesday,False,FY2024-25
20250319,2025-03-19,19,3,March,Q1,2025,12,3,Wednesday,False,FY2024-25
20250320,2025-03-20,20,3,March,Q1,2025,12,4,Thursday,False,FY2024-25
20250321,2025-03-21,21,3,March,Q1,2025,12,5,Friday,False,FY2024-25
20250322,2025-03-22,22,3,March,Q1,2025,12,6,Saturday,True,FY2024-25
20250323,2025-03-23,23,3,March,Q1,2025,12,7,Sunday,True,FY2024-25
20250324,2025-03-24,24,3,March,Q1,2025,13,1,Monday,False,FY2024-25
20250325,2025-03-25,25,3,March,Q1,2025,13,2,Tuesday,False,FY2024-25
20250326,2025-03-26,26,3,March,Q1,2025,13,3,Wednesday,False,FY2024-25
20250327,2025-03-27,27,3,March,Q1,2025,13,4,Thursday,False,FY2024-25
20250328,2025-03-28,28,3,March,Q1,2025,13,5,Friday,False,FY2024-25
20250329,2025-03-29,29,3,March,Q1,2025,13,6,Saturday,True,FY2024-25
20250330,2025-03-30,30,3,March,Q1,2025,13,7,Sunday,True,FY2024-25
20250331,2025-03-31,31,3,March,Q1,2025,14,1,Monday,False,FY2024-25
20250401,2025-04-01,1,4,April,Q2,2025,14,2,Tuesday,False,FY2025-26
20250402,2025-04-02,2,4,April,Q2,2025,14,3,Wednesday,False,FY2025-26
20250403,2025-04-03,3,4,April,Q2,2025,14,4,Thursday,False,FY2025-26
20250404,2025-04-04,4,4,April,Q2,2025,14,5,Friday,False,FY2025-26
20250405,2025-04-05,5,4,April,Q2,2025,14,6,Saturday,True,FY2025-26
20250406,2025-04-06,6,4,April,Q2,2025,14,7,Sunday,True,FY2025-26
20250407,2025-04-07,7,4,April,Q2,2025,15,1,Monday,False,FY2025-26
20250408,2025-04-08,8,4,April,Q2,2025,15,2,Tuesday,False,FY2025-26
20250409,2025-04-09,9,4,April,Q2,2025,15,3,Wednesday,False,FY2025-26
20250410,2025-04-10,10,4,April,Q2,2025,15,4,Thursday,False,FY2025-26
20250411,2025-04-11,11,4,April,Q2,2025,15,5,Friday,False,FY2025-26
20250412,2025-04-12,12,4,April,Q2,2025,15,6,Saturday,True,FY2025-26
20250413,2025-04-13,13,4,April,Q2,2025,15,7,Sunday,True,FY2025-26
20250414,2025-04-14,14,4,April,Q2,2025,16,1,Monday,False,FY2025-26
20250415,2025-04-15,15,4,April,Q2,2025,16,2,Tuesday,False,FY2025-26
20250416,2025-04-16,16,4,April,Q2,2025,16,3,Wednesday,False,FY2025-26
20250417,2025-04-17,17,4,April,Q2,2025,16,4,Thursday,False,FY2025-26
20250418,2025-04-18,18,4,April,Q2,2025,16,5,Friday,False,FY2025-26
20250419,2025-04-19,19,4,April,Q2,2025,16,6,Saturday,True,FY2025-26
20250420,2025-04-20,20,4,April,Q2,2025,16,7,Sunday,True,FY2025-26
20250421,2025-04-21,21,4,April,Q2,2025,17,1,Monday,False,FY2025-26
20250422,2025-04-22,22,4,April,Q2,2025,17,2,Tuesday,False,FY2025-26
20250423,2025-04-23,23,4,April,Q2,2025,17,3,Wednesday,False,FY2025-26
20250424,2025-04-24,24,4,April,Q2,2025,17,4,Thursday,False,FY2025-26
20250425,2025-04-25,25,4,April,Q2,2025,17,5,Friday,False,FY2025-26
20250426,2025-04-26,26,4,April,Q2,2025,17,6,Saturday,True,FY2025-26
20250427,2025-04-27,27,4,April,Q2,2025,17,7,Sunday,True,FY2025-26
20250428,2025-04-28,28,4,April,Q2,2025,18,1,Monday,False,FY2025-26
20250429,2025-04-29,29,4,April,Q2,2025,18,2,Tuesday,False,FY2025-26
20250430,2025-04-30,30,4,April,Q2,2025,18,3,Wednesday,False,FY2025-26
20250501,2025-05-01,1,5,May,Q2,2025,18,4,Thursday,False,FY2025-26
20250502,2025-05-02,2,5,May,Q2,2025,18,5,Friday,False,FY2025-26
20250503,2025-05-03,3,5,May,Q2,2025,18,6,Saturday,True,FY2025-26
20250504,2025-05-04,4,5,May,Q2,2025,18,7,Sunday,True,FY2025-26
20250505,2025-05-05,5,5,May,Q2,2025,19,1,Monday,False,FY2025-26
20250506,2025-05-06,6,5,May,Q2,2025,19,2,Tuesday,False,FY2025-26
20250507,2025-05-07,7,5,May,Q2,2025,19,3,Wednesday,False,FY2025-26
20250508,2025-05-08,8,5,May,Q2,2025,19,4,Thursday,False,FY2025-26
20250509,2025-05-09,9,5,May,Q2,2025,19,5,Friday,False,FY2025-26
20250510,2025-05-10,10,5,May,Q2,2025,19,6,Saturday,True,FY2025-26
20250511,2025-05-11,11,5,May,Q2,2025,19,7,Sunday,True,FY2025-26
20250512,2025-05-12,12,5,May,Q2,2025,20,1,Monday,False,FY2025-26
20250513,2025-05-13,13,5,May,Q2,2025,20,2,Tuesday,False,FY2025-26
20250514,2025-05-14,14,5,May,Q2,2025,20,3,Wednesday,False,FY2025-26
20250515,2025-05-15,15,5,May,Q2,2025,20,4,Thursday,False,FY2025-26
20250516,2025-05-16,16,5,May,Q2,2025,20,5,Friday,False,FY2025-26
20250517,2025-05-17,17,5,May,Q2,2025,20,6,Saturday,True,FY2025-26
20250518,2025-05-18,18,5,May,Q2,2025,20,7,Sunday,True,FY2025-26
20250519,2025-05-19,19,5,May,Q2,2025,21,1,Monday,False,FY2025-26
20250520,2025-05-20,20,5,May,Q2,2025,21,2,Tuesday,False,FY2025-26
20250521,2025-05-21,21,5,May,Q2,2025,21,3,Wednesday,False,FY2025-26
20250522,2025-05-22,22,5,May,Q2,2025,21,4,Thursday,False,FY2025-26
20250523,2025-05-23,23,5,May,Q2,2025,21,5,Friday,False,FY2025-26
20250524,2025-05-24,24,5,May,Q2,2025,21,6,Saturday,True,FY2025-26
20250525,2025-05-25,25,5,May,Q2,2025,21,7,Sunday,True,FY2025-26
20250526,2025-05-26,26,5,May,Q2,2025,22,1,Monday,False,FY2025-26
20250527,2025-05-27,27,5,May,Q2,2025,22,2,Tuesday,False,FY2025-26
20250528,2025-05-28,28,5,May,Q2,2025,22,3,Wednesday,False,FY2025-26
20250529,2025-05-29,29,5,May,Q2,2025,22,4,Thursday,False,FY2025-26
20250530,2025-05-30,30,5,May,Q2,2025,22,5,Friday,False,FY2025-26
20250531,2025-05-31,31,5,May,Q2,2025,22,6,Saturday,True,FY2025-26
20250601,2025-06-01,1,6,June,Q2,2025,22,7,Sunday,True,FY2025-26
20250602,2025-06-02,2,6,June,Q2,2025,23,1,Monday,False,FY2025-26
20250603,2025-06-03,3,6,June,Q2,2025,23,2,Tuesday,False,FY2025-26
20250604,2025-06-04,4,6,June,Q2,2025,23,3,Wednesday,False,FY2025-26
20250605,2025-06-05,5,6,June,Q2,2025,23,4,Thursday,False,FY2025-26
20250606,2025-06-06,6,6,June,Q2,2025,23,5,Friday,False,FY2025-26
20250607,2025-06-07,7,6,June,Q2,2025,23,6,Saturday,True,FY2025-26
20250608,2025-06-08,8,6,June,Q2,2025,23,7,Sunday,True,FY2025-26
20250609,2025-06-09,9,6,June,Q2,2025,24,1,Monday,False,FY2025-26
20250610,2025-06-10,10,6,June,Q2,2025,24,2,Tuesday,False,FY2025-26
20250611,2025-06-11,11,6,June,Q2,2025,24,3,Wednesday,False,FY2025-26
20250612,2025-06-12,12,6,June,Q2,2025,24,4,Thursday,False,FY2025-26
20250613,2025-06-13,13,6,June,Q2,2025,24,5,Friday,False,FY2025-26
20250614,2025-06-14,14,6,June,Q2,2025,24,6,Saturday,True,FY2025-26
20250615,2025-06-15,15,6,June,Q2,2025,24,7,Sunday,True,FY2025-26
20250616,2025-06-16,16,6,June,Q2,2025,25,1,Monday,False,FY2025-26
20250617,2025-06-17,17,6,June,Q2,2025,25,2,Tuesday,False,FY2025-26
20250618,2025-06-18,18,6,June,Q2,2025,25,3,Wednesday,False,FY2025-26
20250619,2025-06-19,19,6,June,Q2,2025,25,4,Thursday,False,FY2025-26
20250620,2025-06-20,20,6,June,Q2,2025,25,5,Friday,False,FY2025-26
20250621,2025-06-21,21,6,June,Q2,2025,25,6,Saturday,True,FY2025-26
20250622,2025-06-22,22,6,June,Q2,2025,25,7,Sunday,True,FY2025-26
20250623,2025-06-23,23,6,June,Q2,2025,26,1,Monday,False,FY2025-26
20250624,2025-06-24,24,6,June,Q2,2025,26,2,Tuesday,False,FY2025-26
20250625,2025-06-25,25,6,June,Q2,2025,26,3,Wednesday,False,FY2025-26
20250626,2025-06-26,26,6,June,Q2,2025,26,4,Thursday,False,FY2025-26
20250627,2025-06-27,27,6,June,Q2,2025,26,5,Friday,False,FY2025-26
20250628,2025-06-28,28,6,June,Q2,2025,26,6,Saturday,True,FY2025-26
20250629,2025-06-29,29,6,June,Q2,2025,26,7,Sunday,True,FY2025-26
20250630,2025-06-30,30,6,June,Q2,2025,27,1,Monday,False,FY2025-26
20250701,2025-07-01,1,7,July,Q3,2025,27,2,Tuesday,False,FY2025-26
20250702,2025-07-02,2,7,July,Q3,2025,27,3,Wednesday,False,FY2025-26
20250703,2025-07-03,3,7,July,Q3,2025,27,4,Thursday,False,FY2025-26
20250704,2025-07-04,4,7,July,Q3,2025,27,5,Friday,False,FY2025-26
20250705,2025-07-05,5,7,July,Q3,2025,27,6,Saturday,True,FY2025-26
20250706,2025-07-06,6,7,July,Q3,2025,27,7,Sunday,True,FY2025-26
20250707,2025-07-07,7,7,July,Q3,2025,28,1,Monday,False,FY2025-26
20250708,2025-07-08,8,7,July,Q3,2025,28,2,Tuesday,False,FY2025-26
20250709,2025-07-09,9,7,July,Q3,2025,28,3,Wednesday,False,FY2025-26
20250710,2025-07-10,10,7,July,Q3,2025,28,4,Thursday,False,FY2025-26
20250711,2025-07-11,11,7,July,Q3,2025,28,5,Friday,False,FY2025-26
20250712,2025-07-12,12,7,July,Q3,2025,28,6,Saturday,True,FY2025-26
20250713,2025-07-13,13,7,July,Q3,2025,28,7,Sunday,True,FY2025-26
20250714,2025-07-14,14,7,July,Q3,2025,29,1,Monday,False,FY2025-26
20250715,2025-07-15,15,7,July,Q3,2025,29,2,Tuesday,False,FY2025-26
20250716,2025-07-16,16,7,July,Q3,2025,29,3,Wednesday,False,FY2025-26
20250717,2025-07-17,17,7,July,Q3,2025,29,4,Thursday,False,FY2025-26
20250718,2025-07-18,18,7,July,Q3,2025,29,5,Friday,False,FY2025-26
20250719,2025-07-19,19,7,July,Q3,2025,29,6,Saturday,True,FY2025-26
20250720,2025-07-20,20,7,July,Q3,2025,29,7,Sunday,True,FY2025-26
20250721,2025-07-21,21,7,July,Q3,2025,30,1,Monday,False,FY2025-26
20250722,2025-07-22,22,7,July,Q3,2025,30,2,Tuesday,False,FY2025-26
20250723,2025-07-23,23,7,July,Q3,2025,30,3,Wednesday,False,FY2025-26
20250724,2025-07-24,24,7,July,Q3,2025,30,4,Thursday,False,FY2025-26
20250725,2025-07-25,25,7,July,Q3,2025,30,5,Friday,False,FY2025-26
20250726,2025-07-26,26,7,July,Q3,2025,30,6,Saturday,True,FY2025-26
20250727,2025-07-27,27,7,July,Q3,2025,30,7,Sunday,True,FY2025-26
20250728,2025-07-28,28,7,July,Q3,2025,31,1,Monday,False,FY2025-26
20250729,2025-07-29,29,7,July,Q3,2025,31,2,Tuesday,False,FY2025-26
20250730,2025-07-30,30,7,July,Q3,2025,31,3,Wednesday,False,FY2025-26
20250731,2025-07-31,31,7,July,Q3,2025,31,4,Thursday,False,FY2025-26
20250801,2025-08-01,1,8,August,Q3,2025,31,5,Friday,False,FY2025-26
20250802,2025-08-02,2,8,August,Q3,2025,31,6,Saturday,True,FY2025-26
20250803,2025-08-03,3,8,August,Q3,2025,31,7,Sunday,True,FY2025-26
20250804,2025-08-04,4,8,August,Q3,2025,32,1,Monday,False,FY2025-26
20250805,2025-08-05,5,8,August,Q3,2025,32,2,Tuesday,False,FY2025-26
20250806,2025-08-06,6,8,August,Q3,2025,32,3,Wednesday,False,FY2025-26
20250807,2025-08-07,7,8,August,Q3,2025,32,4,Thursday,False,FY2025-26
20250808,2025-08-08,8,8,August,Q3,2025,32,5,Friday,False,FY2025-26
20250809,2025-08-09,9,8,August,Q3,2025,32,6,Saturday,True,FY2025-26
20250810,2025-08-10,10,8,August,Q3,2025,32,7,Sunday,True,FY2025-26
20250811,2025-08-11,11,8,August,Q3,2025,33,1,Monday,False,FY2025-26
20250812,2025-08-12,12,8,August,Q3,2025,33,2,Tuesday,False,FY2025-26
20250813,2025-08-13,13,8,August,Q3,2025,33,3,Wednesday,False,FY2025-26
20250814,2025-08-14,14,8,August,Q3,2025,33,4,Thursday,False,FY2025-26
20250815,2025-08-15,15,8,August,Q3,2025,33,5,Friday,False,FY2025-26
20250816,2025-08-16,16,8,August,Q3,2025,33,6,Saturday,True,FY2025-26
20250817,2025-08-17,17,8,August,Q3,2025,33,7,Sunday,True,FY2025-26
20250818,2025-08-18,18,8,August,Q3,2025,34,1,Monday,False,FY2025-26
20250819,2025-08-19,19,8,August,Q3,2025,34,2,Tuesday,False,FY2025-26
