policy_sk,policy_id,policy_type,coverage_type,policy_status,active_flag,policy_tenure,policy_tenure_band,source_system,load_date
85067,ID29648,Comprehensive,Gold,Expired,False,0.337481158191519,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85068,ID38806,Comprehensive,Silver,Active,True,0.251955625871434,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85069,ID63008,Comprehensive,Basic,Active,True,0.048202412346851,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85070,ID08015,Third Party,Basic,Active,True,0.864664906028179,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85071,ID00072,Third Party,Basic,Active,True,0.282169395811438,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85072,ID00123,Comprehensive,Gold,Active,True,0.382363292329306,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85073,ID00135,Comprehensive,Gold,Active,True,0.125743781253196,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85074,ID29582,Third Party,Silver,Active,True,1.01751269378841,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85075,ID92246,Third Party,Silver,Active,True,0.575380631312499,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85076,ID82390,Comprehensive,Basic,Active,True,1.14033139676878,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85077,ID46878,Comprehensive,Basic,Active,True,0.525368027683979,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85078,ID46933,Comprehensive,Gold,Active,True,0.083940794878497,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85079,ID82353,Third Party,Gold,Active,True,1.16252829789649,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85080,ID00177,Comprehensive,Gold,Active,True,0.819056779149394,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85081,ID18059,Third Party,Basic,Active,True,1.08461748216224,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85082,ID02947,Comprehensive,Gold,Active,True,0.048618611099076,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85083,ID04990,Comprehensive,Basic,Active,True,0.61474555268668,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85084,ID68947,Comprehensive,Basic,Active,True,0.838471792168434,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85085,ID68978,Third Party,Basic,Active,True,1.10987198963907,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85086,ID68844,Comprehensive,Silver,Expired,False,1.17043029314729,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85087,ID68861,Comprehensive,Gold,Active,True,1.18508670464315,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85088,ID68929,Comprehensive,Gold,Active,True,0.788649619077215,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85089,ID35957,Third Party,Silver,Active,True,1.01198090442256,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85090,ID35991,Comprehensive,Silver,Active,True,0.280226388451113,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85091,ID36013,Third Party,Basic,Active,True,0.196682831479369,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85092,ID24891,Comprehensive,Gold,Expired,False,1.02947324968979,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85093,ID07658,Comprehensive,Silver,Active,True,1.10087633892232,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85094,ID57550,Third Party,Silver,Active,True,1.1120382294617,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85095,ID57592,Comprehensive,Basic,Active,True,1.1255075961265,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85096,ID69144,Third Party,Basic,Active,True,1.18839547255504,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85097,ID87157,Comprehensive,Basic,Active,True,0.383808707064639,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85098,ID57525,Third Party,Silver,Active,True,0.593546031326036,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85099,ID57806,Comprehensive,Silver,Active,True,1.03955287652237,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85100,ID05554,Comprehensive,Silver,Active,True,0.0648343680317,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85101,ID68807,Comprehensive,Silver,Active,True,1.03496690055361,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85102,ID68817,Comprehensive,Basic,Active,True,0.02273520609309,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85103,ID68825,Third Party,Silver,Cancelled,False,0.583803149516281,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85104,ID41382,Comprehensive,Basic,Active,True,1.07758447752901,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85105,ID69223,Third Party,Silver,Expired,False,0.892926617203491,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85106,ID27208,Third Party,Basic,Active,True,1.00557307644332,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85107,ID92665,Comprehensive,Gold,Active,True,0.245399682004305,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85108,ID35898,Comprehensive,Basic,Active,True,0.266218403704927,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85109,ID90124,Third Party,Basic,Active,True,1.03734632152138,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85110,ID69354,Third Party,Basic,Active,True,1.04495976654559,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85111,ID69378,Comprehensive,Basic,Active,True,0.560553667572488,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85112,ID85010,Comprehensive,Gold,Active,True,0.166525268069294,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85113,ID35743,Comprehensive,Basic,Active,True,1.10714584654128,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85114,ID36117,Third Party,Silver,Active,True,0.149013758266774,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85115,ID36149,Comprehensive,Silver,Active,True,0.428666322537081,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85116,ID57818,Third Party,Silver,Active,True,0.297363742294555,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85117,ID57842,Third Party,Silver,Active,True,0.350793540189823,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85118,ID57853,Comprehensive,Basic,Active,True,0.165878774223572,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85119,ID57912,Comprehensive,Silver,Active,True,1.06468810309867,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85120,ID87082,Third Party,Basic,Active,True,0.558371210921109,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85121,ID95145,Comprehensive,Gold,Active,True,0.829195945354327,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85122,ID57338,Third Party,Basic,Active,True,0.390814601763307,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85123,ID07666,Comprehensive,Silver,Active,True,0.851966250959407,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85124,ID57282,Comprehensive,Basic,Active,True,0.010650039025725,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85125,ID69487,Third Party,Silver,Active,True,0.61895310828079,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85126,ID69522,Third Party,Silver,Active,True,0.474524053490853,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85127,ID35581,Comprehensive,Silver,Active,True,1.23220090018702,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85128,ID35698,Comprehensive,Silver,Active,True,0.944152959483446,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85129,ID35715,Comprehensive,Basic,Active,True,1.04694022905626,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85130,ID13245,Third Party,Silver,Active,True,0.423814580460369,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85131,ID95160,Third Party,Gold,Active,True,1.05898174522052,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85132,ID57137,Comprehensive,Basic,Active,True,0.514695564254618,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85133,ID57150,Third Party,Basic,Active,True,0.023972999374032,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85134,ID24992,Third Party,Silver,Active,True,1.12057802084276,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85135,ID27181,Comprehensive,Gold,Active,True,0.292894253544983,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85136,ID05616,Third Party,Gold,Active,True,0.162268538949393,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85137,ID13633,Comprehensive,Gold,Active,True,0.748734316817331,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85138,ID93090,Comprehensive,Gold,Active,True,1.07556323998205,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85139,ID27304,Third Party,Basic,Expired,False,1.17123994827748,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85140,ID06658,Third Party,Gold,Active,True,1.04192442572005,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85141,ID35558,Comprehensive,Gold,Active,True,0.225591863947733,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85142,ID87251,Comprehensive,Silver,Active,True,0.095117315462584,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85143,ID69781,Third Party,Gold,Active,True,0.556073532498263,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85144,ID69788,Comprehensive,Gold,Active,True,1.04033462118502,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85145,ID13176,Comprehensive,Gold,Active,True,1.07805709707465,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85146,ID18404,Third Party,Basic,Active,True,1.2319029214061,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85147,ID94323,Comprehensive,Gold,Active,True,0.571981328189969,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85148,ID17913,Comprehensive,Basic,Active,True,1.03746434402099,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85149,ID17937,Third Party,Gold,Active,True,0.260463631511842,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85150,ID05564,Third Party,Silver,Active,True,1.02632638593605,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85151,ID41328,Comprehensive,Basic,Expired,False,0.299226333210113,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85152,ID24951,Third Party,Gold,Cancelled,False,0.944485871151704,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85153,ID41612,Comprehensive,Basic,Active,True,0.281316671577957,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85154,ID69904,Comprehensive,Silver,Active,True,0.991783191805516,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85155,ID69959,Comprehensive,Silver,Active,True,1.17356446573779,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85156,ID35403,Comprehensive,Gold,Active,True,0.564175887406426,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85157,ID35518,Comprehensive,Basic,Active,True,0.109059614647713,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85158,ID56776,Comprehensive,Gold,Active,True,0.048390806329914,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85159,ID58131,Third Party,Silver,Active,True,0.950329966039742,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85160,ID58135,Comprehensive,Silver,Active,True,0.033176583197379,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85161,ID41134,Comprehensive,Gold,Active,True,0.273859130901629,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85162,ID41137,Third Party,Silver,Active,True,1.08110362874665,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85163,ID91077,Comprehensive,Silver,Active,True,0.638277034072562,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85164,ID68457,Third Party,Silver,Active,True,0.158033430117657,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85165,ID01594,Comprehensive,Gold,Active,True,1.10977944742625,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85166,ID58029,Third Party,Basic,Cancelled,False,0.295969461839565,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85167,ID24723,Comprehensive,Silver,Active,True,0.441445414611322,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85168,ID27271,Comprehensive,Basic,Active,True,0.832495378570505,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85169,ID84893,Third Party,Gold,Cancelled,False,1.12420478362684,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85170,ID35388,Third Party,Basic,Active,True,0.196895619765949,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85171,ID87303,Comprehensive,Basic,Active,True,0.132487314770648,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85172,ID56761,Third Party,Silver,Active,True,0.581505434535765,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85173,ID18556,Comprehensive,Gold,Active,True,0.048084193679596,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85174,ID17861,Comprehensive,Silver,Active,True,1.06867539264899,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85175,ID68384,Comprehensive,Silver,Active,True,1.05343358387119,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85176,ID91102,Comprehensive,Silver,Active,True,0.148749707840499,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85177,ID56625,Third Party,Gold,Active,True,1.09978033316529,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85178,ID70214,Comprehensive,Basic,Expired,False,1.04115025552154,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85179,ID70311,Comprehensive,Silver,Active,True,0.462775266726594,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85180,ID70320,Comprehensive,Silver,Expired,False,1.12100879886111,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85181,ID70341,Third Party,Gold,Active,True,0.528782885536536,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85182,ID27339,Third Party,Gold,Active,True,0.636997082309149,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85183,ID27346,Comprehensive,Gold,Active,True,0.112531137615012,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85184,ID56503,Comprehensive,Basic,Active,True,1.19125786487596,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85185,ID56512,Third Party,Gold,Active,True,0.560050317080888,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85186,ID56548,Third Party,Silver,Expired,False,1.05530005399689,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85187,ID56573,Comprehensive,Basic,Active,True,1.05793097325549,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85188,ID05693,Comprehensive,Gold,Active,True,0.139359012776242,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85189,ID08381,Comprehensive,Silver,Expired,False,0.753720679573097,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85190,ID13030,Third Party,Gold,Active,True,0.077296743633801,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85191,ID70374,Comprehensive,Basic,Active,True,1.10482679550417,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85192,ID56392,Third Party,Gold,Active,True,1.16974139734525,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85193,ID87352,Third Party,Basic,Expired,False,0.318305152511593,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85194,ID24677,Comprehensive,Silver,Active,True,1.01397578559464,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85195,ID42045,Comprehensive,Silver,Active,True,0.728001494750822,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85196,ID70535,Comprehensive,Basic,Active,True,0.722319261783076,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85197,ID56270,Comprehensive,Silver,Active,True,0.305089256662831,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85198,ID95070,Comprehensive,Basic,Active,True,0.557191221774725,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85199,ID85210,Comprehensive,Gold,Active,True,0.423253109164736,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85200,ID94203,Third Party,Basic,Active,True,1.23919163082851,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85201,ID18639,Third Party,Silver,Expired,False,0.142723468155889,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85202,ID70690,Comprehensive,Silver,Active,True,0.419409338402518,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85203,ID27463,Third Party,Silver,Active,True,0.044814842760798,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85204,ID35067,Third Party,Basic,Active,True,0.241019361592429,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85205,ID12950,Comprehensive,Basic,Active,True,1.18368795197403,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85206,ID12964,Comprehensive,Gold,Expired,False,1.15875108744045,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85207,ID04907,Comprehensive,Silver,Active,True,0.751715217975468,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85208,ID56203,Comprehensive,Silver,Active,True,1.0015362152803,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85209,ID56204,Third Party,Gold,Active,True,1.00754472747353,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85210,ID02848,Comprehensive,Basic,Active,True,0.390255646445147,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85211,ID58275,Comprehensive,Silver,Expired,False,1.04691328501792,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85212,ID36341,Third Party,Silver,Active,True,0.068051274393603,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85213,ID36354,Third Party,Silver,Active,True,1.16095950665281,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85214,ID36401,Comprehensive,Silver,Active,True,1.00574011052686,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85215,ID03116,Comprehensive,Gold,Active,True,1.01022222786532,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85216,ID03203,Comprehensive,Silver,Active,True,0.169879028824624,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85217,ID87420,Comprehensive,Gold,Active,True,1.10740655551174,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85218,ID24511,Third Party,Silver,Active,True,1.12620411060018,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85219,ID24554,Comprehensive,Silver,Expired,False,1.08396863194711,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85220,ID24591,Comprehensive,Gold,Cancelled,False,0.07300611086366,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85221,ID24617,Comprehensive,Silver,Active,True,1.04597463043303,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85222,ID35038,Third Party,Gold,Active,True,1.05779001250244,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85223,ID18726,Comprehensive,Silver,Active,True,0.283775383811153,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85224,ID18730,Third Party,Basic,Active,True,0.951227246907327,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85225,ID18825,Comprehensive,Silver,Active,True,1.09921820941149,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85226,ID84741,Third Party,Gold,Active,True,0.087903821541413,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85227,ID84749,Comprehensive,Basic,Active,True,0.605633865953654,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85228,ID34882,Comprehensive,Silver,Active,True,0.894956941887253,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85229,ID17754,Comprehensive,Silver,Active,True,0.438148202992721,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85230,ID25182,Comprehensive,Gold,Active,True,0.684793880835851,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85231,ID25184,Comprehensive,Silver,Expired,False,1.06496573835428,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85232,ID58224,Comprehensive,Silver,Active,True,0.42155793389822,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85233,ID34927,Comprehensive,Gold,Active,True,0.503760167175028,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85234,ID70945,Comprehensive,Basic,Active,True,0.303064961953901,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85235,ID70952,Comprehensive,Basic,Active,True,1.18307950332297,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85236,ID42249,Comprehensive,Silver,Cancelled,False,1.2418755193461,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85237,ID55847,Comprehensive,Silver,Active,True,1.21731989856486,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85238,ID55858,Third Party,Silver,Active,True,0.049852966368716,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85239,ID56006,Comprehensive,Basic,Active,True,1.01966168326359,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85240,ID71086,Comprehensive,Basic,Active,True,0.204418163598765,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85241,ID27612,Third Party,Silver,Active,True,1.11962797409936,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85242,ID94155,Comprehensive,Gold,Active,True,0.547604445810706,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85243,ID18888,Third Party,Basic,Active,True,1.156901218664,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85244,ID40990,Comprehensive,Basic,Active,True,0.098113106733199,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85245,ID25193,Comprehensive,Basic,Active,True,0.54130600093049,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85246,ID17790,Comprehensive,Basic,Active,True,1.04294631336177,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85247,ID17805,Comprehensive,Silver,Active,True,0.762122838911448,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85248,ID86987,Third Party,Gold,Active,True,0.213425183827196,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85249,ID42167,Comprehensive,Basic,Expired,False,0.043250821853477,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85250,ID42213,Comprehensive,Gold,Expired,False,0.178455210687104,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85251,ID05826,Comprehensive,Silver,Active,True,0.506154068842082,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85252,ID71210,Third Party,Gold,Active,True,1.09355977463707,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85253,ID91336,Third Party,Gold,Active,True,1.00849270070765,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85254,ID34737,Comprehensive,Gold,Active,True,0.974823097941614,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85255,ID05720,Comprehensive,Gold,Expired,False,0.548927824964473,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85256,ID96578,Third Party,Basic,Active,True,1.07090676157761,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85257,ID55593,Third Party,Gold,Active,True,0.531955064374646,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85258,ID55759,Third Party,Gold,Active,True,0.589630723622562,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85259,ID55760,Comprehensive,Basic,Active,True,0.456122541446432,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85260,ID95033,Comprehensive,Basic,Active,True,0.386977982610795,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85261,ID58458,Third Party,Gold,Active,True,0.833314773945966,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85262,ID58482,Third Party,Basic,Active,True,1.03195753024864,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85263,ID58485,Comprehensive,Basic,Expired,False,0.041218345053505,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85264,ID55778,Comprehensive,Basic,Active,True,1.00599326763104,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85265,ID12659,Comprehensive,Basic,Active,True,0.627462897232868,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85266,ID55542,Third Party,Silver,Active,True,0.081176455716352,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85267,ID34533,Comprehensive,Silver,Active,True,0.598695829461984,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85268,ID42535,Comprehensive,Basic,Active,True,0.654251290943689,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85269,ID55376,Comprehensive,Basic,Active,True,0.074140544195279,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85270,ID55423,Third Party,Gold,Active,True,0.140284490327793,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85271,ID67791,Third Party,Gold,Active,True,1.11237317328451,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85272,ID97315,Third Party,Silver,Active,True,0.981483020074214,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85273,ID95058,Third Party,Gold,Active,True,1.0586630645157,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85274,ID13835,Comprehensive,Basic,Active,True,0.252068073592822,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85275,ID41035,Third Party,Silver,Active,True,1.20857799932643,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85276,ID55500,Comprehensive,Gold,Expired,False,0.022883411476515,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85277,ID01292,Comprehensive,Gold,Active,True,1.00714933348593,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85278,ID71465,Comprehensive,Basic,Active,True,0.080630291056905,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85279,ID71490,Comprehensive,Silver,Active,True,0.041799486912059,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85280,ID07593,Third Party,Gold,Active,True,0.440781035530154,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85281,ID96219,Third Party,Basic,Cancelled,False,1.12377717921724,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85282,ID96220,Third Party,Silver,Active,True,0.246025096088699,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85283,ID96225,Comprehensive,Basic,Active,True,1.11703789943092,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85284,ID07617,Comprehensive,Silver,Active,True,0.392747044311476,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85285,ID03284,Comprehensive,Silver,Active,True,0.523163301496739,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85286,ID24421,Third Party,Silver,Active,True,0.012363978172792,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
85287,ID71645,Comprehensive,Basic,Expired,False,0.504340294817521,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85288,ID55289,Comprehensive,Basic,Active,True,0.575229731070676,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
85289,ID42595,Comprehensive,Silver,Active,True,1.04687770100262,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
