vehicle_sk,policy_id,vehicle_age,make,model,fuel_type,segment,engine_type,displacement,cylinder,transmission,steering,length,width,height,gross_weight
74305,ID32743,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74306,ID11612,0.05,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
74307,ID04722,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74308,ID74272,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74309,ID63669,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74310,ID02008,0.04,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74311,ID31997,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74312,ID03369,0.07,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74313,ID87765,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74314,ID16200,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74315,ID14960,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74316,ID16204,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74317,ID44272,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74318,ID46508,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74319,ID50229,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74320,ID41349,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74321,ID25347,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74322,ID54163,0.11,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74323,ID28899,0.1,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
74324,ID16212,0.18,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74325,ID94614,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74326,ID56350,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74327,ID56355,0.12,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74328,ID79234,0.09,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74329,ID67010,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74330,ID67027,0.17,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74331,ID96822,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74332,ID32010,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74333,ID01801,0.07,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74334,ID26666,0.17,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74335,ID71670,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74336,ID51816,0.05,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
74337,ID06216,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74338,ID82341,0.03,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74339,ID23812,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74340,ID23821,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74341,ID23827,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74342,ID40719,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74343,ID67533,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74344,ID67534,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74345,ID19237,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74346,ID43168,0.1,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74347,ID17537,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74348,ID17538,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74349,ID86511,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74350,ID16436,0.07,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74351,ID26639,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74352,ID77120,0.2,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74353,ID03135,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74354,ID51777,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74355,ID51769,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74356,ID25094,0.17,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74357,ID00163,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74358,ID74872,0.18,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74359,ID48482,0.01,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74360,ID80481,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74361,ID83063,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74362,ID80469,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74363,ID93629,0.08,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74364,ID91107,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74365,ID14794,0.13,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74366,ID01802,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74367,ID63793,0.13,4,M11,Petrol,C1,1.5 Turbocharged Revotron,1199,3,Manual,Power,3993,1811,1606,1660
74368,ID67496,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74369,ID43115,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74370,ID63753,0.16,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74371,ID88477,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74372,ID28871,0.13,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74373,ID32067,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74374,ID41305,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74375,ID23489,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74376,ID67053,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74377,ID23473,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74378,ID81184,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74379,ID74824,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74380,ID78544,0.06,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74381,ID11597,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74382,ID43162,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74383,ID64447,0.08,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74384,ID91148,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74385,ID91155,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74386,ID21267,0.0,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74387,ID86503,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74388,ID85438,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74389,ID77165,0.0,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
74390,ID91094,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74391,ID17689,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74392,ID17702,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74393,ID09934,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74394,ID02249,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74395,ID13044,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74396,ID07290,0.11,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74397,ID54127,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74398,ID54141,0.15,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74399,ID67074,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74400,ID23750,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74401,ID53819,0.1,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74402,ID56657,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74403,ID28558,0.12,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74404,ID28560,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74405,ID69556,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74406,ID71623,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74407,ID51741,0.11,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74408,ID69506,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74409,ID74345,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74410,ID16384,0.03,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
74411,ID53807,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74412,ID56677,0.18,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74413,ID38106,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74414,ID38107,0.12,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74415,ID02834,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74416,ID92421,0.12,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74417,ID04641,0.02,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74418,ID04649,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74419,ID14815,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74420,ID00838,0.13,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74421,ID00839,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74422,ID00840,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74423,ID00842,0.01,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74424,ID32134,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74425,ID67098,0.13,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74426,ID41253,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74427,ID08719,0.15,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74428,ID74832,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74429,ID04628,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74430,ID32563,0.02,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
74431,ID28577,0.0,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74432,ID40798,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74433,ID43658,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74434,ID26578,0.15,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74435,ID35916,0.16,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74436,ID35921,0.19,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74437,ID26613,0.14,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74438,ID93583,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74439,ID48495,0.04,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74440,ID86527,0.02,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74441,ID97049,0.03,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
74442,ID97052,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74443,ID96457,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74444,ID71378,0.15,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74445,ID32537,0.03,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74446,ID48779,0.05,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74447,ID28599,0.11,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
74448,ID97264,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74449,ID74437,0.01,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74450,ID56370,0.05,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74451,ID93345,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74452,ID67123,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74453,ID32161,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74454,ID91781,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74455,ID92379,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74456,ID04387,0.09,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74457,ID43019,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74458,ID63042,0.14,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74459,ID45963,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74460,ID65592,0.06,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74461,ID13592,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74462,ID69764,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74463,ID02240,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74464,ID83574,0.15,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74465,ID14846,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74466,ID90704,0.11,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74467,ID69541,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74468,ID35902,0.1,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74469,ID01650,0.19,4,M11,Petrol,C1,1.5 Turbocharged Revotron,1199,3,Manual,Power,3993,1811,1606,1660
74470,ID90698,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74471,ID38446,0.06,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74472,ID90701,0.05,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74473,ID32548,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74474,ID16366,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74475,ID16375,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74476,ID32525,0.09,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74477,ID63693,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74478,ID79526,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74479,ID14933,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74480,ID54112,0.11,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74481,ID43676,0.08,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74482,ID82982,0.04,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74483,ID82983,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74484,ID22418,0.12,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
74485,ID40845,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74486,ID78764,0.04,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74487,ID94233,0.05,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74488,ID56387,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74489,ID23519,0.13,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
74490,ID23525,0.13,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74491,ID08690,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74492,ID51556,0.02,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74493,ID94840,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74494,ID28802,0.18,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74495,ID26597,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74496,ID32515,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74497,ID82360,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74498,ID04605,0.09,1,M2,Petrol,C1,1.2 L K12N Dualjet,1197,4,Automatic,Electric,3995,1735,1515,1335
74499,ID04606,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74500,ID40876,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74501,ID67409,0.08,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
74502,ID81551,0.04,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74503,ID38414,0.06,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74504,ID22115,0.0,1,M10,CNG,Utility,G12B,1196,4,Manual,Manual,3675,1475,1825,1510
74505,ID48531,0.13,2,M3,Petrol,A,1.0 SCe,999,3,Automatic,Electric,3731,1579,1490,1155
74506,ID09592,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74507,ID74730,0.0,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74508,ID43041,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74509,ID26542,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74510,ID89651,0.0,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74511,ID93624,0.17,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74512,ID32518,0.08,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74513,ID74432,0.13,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74514,ID04592,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74515,ID96049,0.03,5,M9,Diesel,C1,i-DTEC,1498,4,Manual,Electric,3995,1695,1501,1051
74516,ID77680,0.01,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74517,ID46009,0.19,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74518,ID78445,0.12,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74519,ID41226,0.08,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74520,ID12166,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74521,ID02796,0.18,1,M7,Petrol,B2,1.2 L K Series Engine,1197,4,Automatic,Electric,3990,1745,1500,1410
74522,ID61011,0.07,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74523,ID63032,0.1,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74524,ID63691,0.1,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74525,ID00669,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74526,ID69693,0.01,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74527,ID69706,0.13,1,M8,CNG,B1,K10C,998,3,Manual,Power,3655,1620,1675,1340
74528,ID02468,0.04,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74529,ID06350,0.03,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74530,ID71527,0.07,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74531,ID28661,0.05,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74532,ID84104,0.25,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74533,ID04614,0.09,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74534,ID51666,0.09,4,M5,Diesel,B2,1.5 Turbocharged Revotorq,1497,4,Manual,Electric,3990,1755,1523,1490
74535,ID13657,0.0,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74536,ID46903,0.07,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
74537,ID20390,0.02,1,M6,Petrol,B2,K Series Dual jet,1197,4,Manual,Electric,3845,1735,1530,1335
74538,ID62337,0.02,1,M1,CNG,A,F8D Petrol Engine,796,3,Manual,Power,3445,1515,1475,1185
74539,ID69583,0.15,3,M4,Diesel,C2,1.5 L U2 CRDi,1493,4,Automatic,Power,4300,1790,1635,1720
