policy_id,airbags,is_esc,is_tpms,is_parking_sensors,is_parking_camera,is_brake_assist,is_power_steering,is_speed_alert,ncap_rating,safety_score
ID09827,6,1,1,1,1,1,1,1,3,88.0
ID32303,6,1,1,1,1,1,1,1,3,88.0
ID91759,2,0,0,1,0,0,1,1,0,27.1
ID32396,6,1,1,1,1,1,1,1,3,88.0
ID85497,6,1,1,1,1,1,1,1,3,88.0
ID66800,2,0,0,1,0,1,1,1,2,44.9
ID66824,2,0,0,1,0,1,1,1,2,44.9
ID44271,2,0,0,1,0,1,1,1,2,44.9
ID39560,2,0,0,1,0,1,1,1,2,44.9
ID71804,2,0,0,1,0,0,1,1,2,39.1
ID71814,2,0,0,1,0,0,1,1,2,39.1
ID71901,6,1,1,1,1,1,1,1,3,88.0
ID71902,2,0,0,1,0,1,1,1,2,44.9
ID44338,2,0,0,1,0,1,1,1,2,44.9
ID20467,6,1,0,1,1,1,1,1,0,64.3
ID84373,2,0,0,1,1,0,1,1,4,56.9
ID39124,6,1,1,1,1,1,1,1,3,88.0
ID17260,2,0,0,1,0,0,1,1,2,39.1
ID17267,2,0,0,1,0,1,1,1,2,44.9
ID17326,6,1,1,1,1,1,1,1,3,88.0
ID28509,2,0,0,1,0,0,1,1,0,27.1
ID09853,2,0,0,0,1,0,1,1,2,39.1
ID88201,2,0,0,1,1,0,1,1,4,56.9
ID51894,2,0,0,1,0,1,1,1,2,44.9
ID23843,1,0,0,1,0,0,0,1,0,16.4
ID23854,2,0,0,1,0,1,1,1,2,44.9
ID85555,2,0,0,1,0,0,1,1,5,57.1
ID96359,2,0,0,1,0,1,1,1,2,44.9
ID72033,2,0,0,0,1,0,1,1,2,39.1
ID12233,2,0,0,1,0,1,1,1,2,44.9
ID20543,2,0,0,1,0,1,1,1,2,44.9
ID08389,2,1,0,1,1,1,1,0,5,68.6
ID78537,6,1,1,1,1,1,1,1,3,88.0
ID06025,6,1,1,1,1,1,1,1,3,88.0
ID59400,2,1,0,1,1,1,1,1,2,56.3
ID51586,2,0,0,1,0,0,1,1,2,39.1
ID51609,6,1,1,1,1,1,1,1,3,88.0
ID51648,2,0,0,1,0,0,1,1,0,27.1
ID51746,6,1,1,1,1,1,1,1,3,88.0
ID95350,2,0,0,1,0,0,1,1,5,57.1
ID12248,2,0,0,1,0,0,1,1,0,27.1
ID39418,6,1,1,1,1,1,1,1,3,88.0
ID23788,6,1,1,1,1,1,1,1,3,88.0
ID23813,2,0,0,1,0,0,1,1,0,27.1
ID85582,2,0,0,1,0,0,1,1,0,27.1
ID66221,6,1,1,1,1,1,1,1,3,88.0
ID14524,6,1,1,1,1,1,1,1,3,88.0
ID59568,2,0,0,1,0,1,1,1,2,44.9
ID59602,2,0,0,1,0,0,1,1,2,39.1
ID59621,2,0,0,1,0,1,1,1,2,44.9
ID07802,2,0,0,1,0,1,1,1,2,44.9
ID59669,6,1,1,1,1,1,1,1,3,88.0
ID00513,2,0,0,1,0,0,1,1,0,27.1
ID09966,2,0,0,1,0,1,1,1,2,44.9
ID09974,6,1,1,1,1,1,1,1,3,88.0
ID44732,6,1,1,1,1,1,1,1,3,88.0
ID04629,2,0,0,1,0,0,1,1,2,39.1
ID23712,6,1,1,1,1,1,1,1,3,88.0
ID66115,1,0,0,1,0,0,0,1,0,16.4
ID01890,2,0,0,1,0,1,1,1,2,44.9
ID14584,2,0,0,1,0,0,1,1,0,27.1
ID05342,2,0,0,1,0,1,1,1,2,44.9
ID90659,6,1,1,1,1,1,1,1,3,88.0
ID45182,2,0,0,1,0,1,1,1,2,44.9
ID90736,6,1,1,1,1,1,1,1,3,88.0
ID38229,2,1,0,1,1,1,1,1,2,56.3
ID90711,2,0,0,1,0,0,1,1,0,27.1
ID26288,2,0,0,1,0,0,1,1,0,27.1
ID05297,6,1,0,1,1,1,1,1,0,64.3
ID72945,2,0,0,1,0,0,1,1,0,27.1
ID86760,2,0,0,1,0,1,1,1,2,44.9
ID86737,6,1,1,1,1,1,1,1,3,88.0
ID28311,2,0,0,1,0,0,1,1,0,27.1
ID32835,2,0,0,1,0,1,1,1,2,44.9
ID10099,2,0,0,0,1,0,1,1,2,39.1
ID00507,2,0,0,1,0,0,1,1,0,27.1
ID32891,2,0,0,1,0,1,1,1,2,44.9
ID93813,2,0,0,1,0,1,1,1,2,44.9
ID51537,6,1,1,1,1,1,1,1,3,88.0
ID94872,2,0,0,1,0,0,1,1,5,57.1
ID14818,6,1,1,1,1,1,1,1,3,88.0
ID60056,6,1,1,1,1,1,1,1,3,88.0
ID51197,2,0,0,1,0,0,1,1,0,27.1
ID32981,6,1,1,1,1,1,1,1,3,88.0
ID28232,6,1,1,1,1,1,1,1,3,88.0
ID33039,2,0,0,1,0,1,1,1,2,44.9
ID33101,2,0,0,1,0,0,1,1,0,27.1
ID83508,2,0,0,1,1,0,1,1,4,56.9
ID10199,2,0,0,1,0,1,1,1,2,44.9
ID83486,2,0,0,1,0,0,1,1,0,27.1
ID44996,2,0,0,1,0,0,1,1,5,57.1
ID66002,2,0,0,1,0,0,1,1,2,39.1
ID45068,2,0,0,1,1,0,1,1,4,56.9
ID23541,2,0,0,1,0,0,1,1,5,57.1
ID89487,2,0,0,1,0,0,1,1,0,27.1
ID73219,2,0,0,1,0,0,1,1,0,27.1
ID84318,2,0,0,1,0,0,1,1,0,27.1
ID93762,2,0,0,0,1,0,1,1,2,39.1
ID16826,6,1,1,1,1,1,1,1,3,88.0
ID16852,6,1,1,1,1,1,1,1,3,88.0
ID50729,6,1,1,1,1,1,1,1,3,88.0
ID91622,6,1,1,1,1,1,1,1,3,88.0
ID77565,2,0,0,1,0,0,1,1,0,27.1
ID77568,2,0,0,1,0,1,1,1,2,44.9
ID28012,6,1,1,1,1,1,1,1,3,88.0
ID95406,6,1,0,1,1,1,1,1,0,64.3
ID95396,6,1,1,1,1,1,1,1,3,88.0
ID23486,2,0,0,1,0,0,1,1,0,27.1
ID65613,2,0,0,1,0,0,1,1,0,27.1
ID85675,2,0,0,0,1,0,1,1,2,39.1
ID85645,6,1,1,1,1,1,1,1,3,88.0
ID50575,2,0,0,1,0,1,1,1,2,44.9
ID60546,2,0,0,1,0,0,1,1,0,27.1
ID60594,2,0,0,1,0,0,1,1,2,39.1
ID02559,2,0,0,1,0,0,1,1,0,27.1
ID77288,2,0,0,1,0,1,1,1,2,44.9
ID10317,2,0,0,1,0,0,1,1,0,27.1
ID77495,2,0,0,1,0,1,1,1,2,44.9
ID33886,6,1,1,1,1,1,1,1,3,88.0
ID65525,6,1,1,1,1,1,1,1,3,88.0
ID45420,6,1,1,1,1,1,1,1,3,88.0
ID89420,2,0,0,1,0,1,1,1,2,44.9
ID23371,2,0,0,1,0,1,1,1,2,44.9
ID23373,2,0,0,1,0,0,1,1,0,27.1
ID26411,6,1,0,1,1,1,1,1,0,64.3
ID26438,6,1,1,1,1,1,1,1,3,88.0
ID38026,6,1,1,1,1,1,1,1,3,88.0
ID50382,2,0,0,1,0,0,1,1,0,27.1
ID50540,2,0,0,1,0,0,1,1,0,27.1
ID33932,2,0,0,1,0,0,1,1,2,39.1
ID77196,2,0,0,1,0,1,1,1,2,44.9
ID73291,2,0,0,1,0,1,1,1,2,44.9
ID95397,2,0,0,1,0,0,1,1,0,27.1
ID73357,6,1,1,1,1,1,1,1,3,88.0
ID45647,2,0,0,1,0,0,1,1,0,27.1
ID23177,2,0,0,1,0,1,1,1,2,44.9
ID14888,2,0,0,0,1,0,1,1,2,39.1
ID85729,2,0,0,1,0,0,1,1,0,27.1
ID45702,2,0,0,1,1,0,1,1,4,56.9
ID45830,6,1,0,1,1,1,1,1,0,64.3
ID64978,2,0,0,1,0,0,1,1,0,27.1
ID34193,2,0,0,1,0,1,1,1,2,44.9
ID93748,6,1,1,1,1,1,1,1,3,88.0
ID21395,6,1,1,1,1,1,1,1,3,88.0
ID21403,2,0,0,1,0,0,1,1,0,27.1
ID21429,2,0,0,1,0,0,1,1,0,27.1
ID21433,6,1,1,1,1,1,1,1,3,88.0
ID65132,1,0,0,1,0,0,0,1,0,16.4
ID04447,2,1,0,1,1,1,1,1,2,56.3
ID90831,2,0,0,1,0,1,1,1,2,44.9
ID90810,2,0,0,1,0,1,1,1,2,44.9
ID37808,2,0,0,1,0,1,1,1,2,44.9
ID26475,6,1,1,1,1,1,1,1,3,88.0
ID95443,6,1,1,1,1,1,1,1,3,88.0
ID45887,2,0,0,1,0,0,1,1,0,27.1
ID23037,6,1,1,1,1,1,1,1,3,88.0
ID64821,2,0,0,1,0,1,1,1,2,44.9
ID50353,2,0,0,1,0,0,1,1,0,27.1
ID60808,2,0,0,1,0,1,1,1,2,44.9
ID96915,2,0,0,1,0,0,1,1,0,27.1
ID61276,2,0,0,1,0,1,1,1,2,44.9
ID61286,2,0,0,1,0,1,1,1,2,44.9
ID61308,6,1,1,1,1,1,1,1,3,88.0
ID16492,2,0,0,1,0,1,1,1,2,44.9
ID27779,2,0,0,1,0,1,1,1,2,44.9
ID34240,6,1,1,1,1,1,1,1,3,88.0
ID97249,6,1,1,1,1,1,1,1,3,88.0
ID64865,2,0,0,1,0,0,1,1,0,27.1
ID96383,2,0,0,1,0,0,1,1,0,27.1
ID37406,2,0,0,1,0,1,1,1,2,44.9
ID73853,2,0,0,1,0,0,1,1,5,57.1
ID37479,2,0,0,1,0,0,1,1,2,39.1
ID26585,2,0,0,1,0,1,1,1,2,44.9
ID50056,2,0,0,1,0,1,1,1,2,44.9
ID50062,2,0,0,1,0,0,1,1,0,27.1
ID23008,6,1,1,1,1,1,1,1,3,88.0
ID46283,2,0,0,0,1,0,1,1,2,39.1
ID46304,2,0,0,1,0,1,1,1,2,44.9
ID64772,2,0,0,1,0,0,1,1,0,27.1
ID36900,1,0,0,1,0,0,0,1,0,16.4
ID36998,6,1,1,1,1,1,1,1,3,88.0
ID74154,2,0,0,0,1,0,1,1,2,39.1
ID86426,6,1,1,1,1,1,1,1,3,88.0
ID61607,2,0,0,1,0,0,1,1,0,27.1
ID96172,6,1,1,1,1,1,1,1,3,88.0
ID02457,2,0,0,1,0,0,1,1,0,27.1
ID34438,2,0,0,0,1,0,1,1,2,39.1
ID91355,6,1,1,1,1,1,1,1,3,88.0
ID49830,2,0,0,1,0,0,1,1,0,27.1
ID03910,2,0,0,1,0,0,1,1,0,27.1
ID03918,6,1,1,1,1,1,1,1,3,88.0
ID00753,6,1,1,1,1,1,1,1,3,88.0
ID76276,2,0,0,1,0,1,1,1,2,44.9
ID34756,6,1,1,1,1,1,1,1,3,88.0
ID05731,2,0,0,1,0,1,1,1,2,44.9
ID61578,6,1,1,1,1,1,1,1,3,88.0
ID74169,2,0,0,1,0,0,1,1,0,27.1
ID74184,2,0,0,1,0,1,1,1,2,44.9
ID89245,6,1,1,1,1,1,1,1,3,88.0
ID64566,2,0,0,1,0,1,1,1,2,44.9
ID64580,2,0,0,1,0,1,1,1,2,44.9
ID15183,2,0,0,1,0,1,1,1,2,44.9
ID94789,2,0,0,1,0,0,1,1,0,27.1
ID46535,2,0,0,0,1,0,1,1,2,39.1
ID05494,2,0,0,1,0,1,1,1,2,44.9
ID11477,2,0,0,1,0,0,1,1,0,27.1
ID74523,2,0,0,1,0,1,1,1,2,44.9
ID90997,2,0,0,1,0,1,1,1,2,44.9
ID74626,2,0,0,1,0,1,1,1,2,44.9
ID11337,6,1,1,1,1,1,1,1,3,88.0
ID11350,2,0,0,1,0,1,1,1,2,44.9
ID88734,2,0,0,1,0,1,1,1,2,44.9
ID88739,6,1,1,1,1,1,1,1,3,88.0
ID62257,2,0,0,1,0,1,1,1,2,44.9
ID86294,6,1,1,1,1,1,1,1,3,88.0
ID49221,2,0,0,1,0,0,1,1,0,27.1
ID04014,6,1,1,1,1,1,1,1,3,88.0
ID86395,2,0,0,1,0,0,1,1,0,27.1
ID94598,6,1,1,1,1,1,1,1,3,88.0
ID16285,6,1,1,1,1,1,1,1,3,88.0
ID61931,2,0,0,1,0,0,1,1,0,27.1
ID49517,2,0,0,1,0,1,1,1,2,44.9
ID76807,2,0,0,1,0,1,1,1,2,44.9
ID16194,2,0,0,1,0,1,1,1,2,44.9
ID83794,6,1,1,1,1,1,1,1,3,88.0
ID76194,2,0,0,1,0,1,1,1,2,44.9
ID08581,6,1,1,1,1,1,1,1,3,88.0
ID10706,2,0,0,1,0,1,1,1,2,44.9
ID76237,2,0,0,1,0,0,1,1,5,57.1
ID34823,2,0,0,1,0,1,1,1,2,44.9
ID91271,2,0,0,1,0,0,1,1,0,27.1
ID46570,6,1,1,1,1,1,1,1,3,88.0
ID46738,2,0,0,0,1,0,1,1,2,39.1
ID64271,6,1,0,1,1,1,1,1,0,64.3
ID64288,2,0,0,1,0,1,1,1,2,44.9
ID64309,2,0,0,1,0,1,1,1,2,44.9
ID64335,2,0,0,1,0,0,1,1,0,27.1
ID36551,2,0,0,1,0,1,1,1,2,44.9
ID36584,6,1,1,1,1,1,1,1,3,88.0
ID91261,2,0,0,1,0,1,1,1,2,44.9
ID02367,2,0,0,1,0,1,1,1,2,44.9
ID02382,6,1,1,1,1,1,1,1,3,88.0
ID62430,2,0,0,1,0,1,1,1,2,44.9
ID86275,2,0,0,1,0,1,1,1,2,44.9
ID04155,2,1,0,1,1,1,1,1,2,56.3
ID21845,6,1,1,1,1,1,1,1,3,88.0
ID62274,2,0,0,1,0,1,1,1,2,44.9
ID15391,2,0,0,1,0,1,1,1,2,44.9
ID64047,6,1,0,1,1,1,1,1,0,64.3
ID04370,6,1,1,1,1,1,1,1,3,88.0
ID22732,6,1,1,1,1,1,1,1,3,88.0
ID46820,6,1,1,1,1,1,1,1,3,88.0
ID75080,2,0,0,1,0,1,1,1,2,44.9
ID00911,2,0,0,1,0,0,1,1,0,27.1
ID11331,2,0,0,1,0,1,1,1,2,44.9
ID86195,2,0,0,1,0,1,1,1,2,44.9
ID08002,2,0,0,1,0,1,1,1,2,44.9
ID15917,2,0,0,1,0,0,1,1,0,27.1
ID48447,2,0,0,1,0,1,1,1,2,44.9
ID06782,1,0,0,1,0,0,0,1,0,16.4
ID36506,2,0,0,1,0,0,1,1,0,27.1
ID63894,2,0,0,1,0,1,1,1,2,44.9
ID15515,2,0,0,1,0,1,1,1,2,44.9
ID63968,2,0,0,1,0,1,1,1,2,44.9
ID02172,2,0,0,1,0,1,1,1,2,44.9
ID47305,2,0,0,1,0,0,1,1,0,27.1
ID93523,2,1,0,1,1,1,1,0,5,68.6
ID47367,2,0,0,1,0,0,1,1,5,57.1
ID63556,2,0,0,1,0,0,1,1,0,27.1
ID63697,6,1,1,1,1,1,1,1,3,88.0
ID10804,2,0,0,1,0,1,1,1,2,44.9
ID04205,2,0,0,1,0,0,1,1,0,27.1
ID93558,6,1,1,1,1,1,1,1,3,88.0
ID22211,2,0,0,1,0,1,1,1,2,44.9
ID63184,2,0,0,1,0,0,1,1,0,27.1
ID08001,2,0,0,1,0,0,1,1,0,27.1
ID63270,6,1,1,1,1,1,1,1,3,88.0
ID88891,2,1,0,1,1,1,1,1,2,56.3
ID35380,2,0,0,1,0,1,1,1,2,44.9
ID35540,2,0,0,1,0,0,1,1,2,39.1
ID11089,2,0,0,1,0,0,1,1,0,27.1
ID11141,2,0,0,1,0,0,1,1,0,27.1
ID75652,6,1,1,1,1,1,1,1,3,88.0
ID91169,2,0,0,1,0,1,1,1,2,44.9
ID27260,2,0,0,1,0,1,1,1,2,44.9
ID48241,2,0,0,1,1,0,1,1,4,56.9
ID62884,2,0,0,1,0,1,1,1,2,44.9
ID15851,2,0,0,1,0,0,1,1,0,27.1
ID02313,2,0,0,1,0,0,1,1,0,27.1
ID02322,6,1,0,1,1,1,1,1,0,64.3
ID36151,6,1,1,1,1,1,1,1,3,88.0
ID05551,2,0,0,1,0,0,1,1,0,27.1
ID75116,2,0,0,1,0,1,1,1,2,44.9
ID83962,6,1,1,1,1,1,1,1,3,88.0
ID75389,2,0,0,1,0,0,1,1,0,27.1
ID15677,2,0,0,0,1,0,1,1,2,39.1
ID63848,2,0,0,1,0,1,1,1,2,44.9
ID47485,2,0,0,1,0,1,1,1,2,44.9
ID47500,1,0,0,1,0,0,0,1,0,16.4
ID36460,6,1,1,1,1,1,1,1,3,88.0
ID26953,6,1,1,1,1,1,1,1,3,88.0
ID74897,2,0,0,1,0,0,1,1,0,27.1
ID84029,2,0,0,1,0,0,1,1,0,27.1
ID87649,2,0,0,1,0,0,1,1,0,27.1
ID54797,2,0,0,1,1,0,1,1,4,56.9
ID30027,1,0,0,1,0,0,0,1,0,16.4
ID30159,6,1,0,1,1,1,1,1,0,64.3
ID81623,6,1,1,1,1,1,1,1,3,88.0
ID81681,2,0,0,1,0,0,1,1,0,27.1
ID81685,2,0,0,1,0,0,1,1,0,27.1
ID13233,6,1,0,1,1,1,1,1,0,64.3
ID13236,2,0,0,1,0,0,1,1,0,27.1
ID05023,2,0,0,1,0,0,1,1,2,39.1
ID69819,2,0,0,1,0,0,1,1,0,27.1
ID13219,2,0,0,1,0,0,1,1,0,27.1
ID69833,2,1,0,1,1,1,1,0,5,68.6
ID69848,6,1,1,1,1,1,1,1,3,88.0
ID69871,2,0,0,1,0,1,1,1,2,44.9
ID05053,2,0,0,1,0,1,1,1,2,44.9
ID03218,6,1,1,1,1,1,1,1,3,88.0
ID55275,6,1,1,1,1,1,1,1,3,88.0
ID55250,2,0,0,1,0,1,1,1,2,44.9
ID06452,2,0,0,1,0,0,1,1,0,27.1
ID30011,2,0,0,1,0,1,1,1,2,44.9
ID41451,2,0,0,1,0,0,1,1,0,27.1
ID29506,2,0,0,1,0,1,1,1,2,44.9
ID82452,2,0,0,1,0,0,1,1,2,39.1
ID55514,6,1,0,1,1,1,1,1,0,64.3
ID55435,2,0,0,1,0,1,1,1,2,44.9
ID81990,2,0,0,1,0,0,1,1,0,27.1
ID55403,2,0,0,1,0,0,1,1,0,27.1
ID29520,6,1,0,1,1,1,1,1,0,64.3
ID29555,2,0,0,1,0,0,1,1,0,27.1
ID82125,6,1,1,1,1,1,1,1,3,88.0
ID24835,2,0,0,1,0,0,1,1,5,57.1
ID93064,2,0,0,1,0,1,1,1,2,44.9
ID41404,2,0,0,1,0,1,1,1,2,44.9
ID69438,2,0,0,1,0,0,1,1,0,27.1
ID84972,2,0,0,1,0,1,1,1,2,44.9
ID69605,2,0,0,1,0,0,1,1,0,27.1
ID97343,6,1,1,1,1,1,1,1,3,88.0
ID03291,2,0,0,1,0,1,1,1,2,44.9
ID55786,6,1,0,1,1,1,1,1,0,64.3
ID55851,2,0,0,1,0,1,1,1,2,44.9
ID82261,6,1,0,1,1,1,1,1,0,64.3
ID47542,2,0,0,1,1,0,1,1,4,56.9
ID47568,6,1,1,1,1,1,1,1,3,88.0
ID63462,2,0,0,1,0,1,1,1,2,44.9
ID63508,6,1,1,1,1,1,1,1,3,88.0
ID47799,2,0,0,1,0,0,1,1,0,27.1
ID63284,2,0,0,1,0,0,1,1,0,27.1
ID47983,1,0,0,1,0,0,0,1,0,16.4
ID48040,6,1,1,1,1,1,1,1,3,88.0
ID35935,1,0,0,1,0,0,0,1,0,16.4
ID05591,2,0,0,1,0,1,1,1,2,44.9
ID27075,6,1,1,1,1,1,1,1,3,88.0
ID27165,6,1,1,1,1,1,1,1,3,88.0
ID75299,6,1,0,1,1,1,1,1,0,64.3
ID75385,2,0,0,1,0,1,1,1,2,44.9
ID63847,2,0,0,1,0,0,1,1,0,27.1
ID63855,6,1,1,1,1,1,1,1,3,88.0
ID04273,6,1,1,1,1,1,1,1,3,88.0
ID36451,6,1,1,1,1,1,1,1,3,88.0
ID74947,2,0,0,1,0,1,1,1,2,44.9
ID74949,2,0,0,1,0,1,1,1,2,44.9
ID75027,2,0,0,1,0,0,1,1,2,39.1
ID04280,6,1,1,1,1,1,1,1,3,88.0
ID48100,6,1,1,1,1,1,1,1,3,88.0
ID63133,6,1,1,1,1,1,1,1,3,88.0
ID75500,2,0,0,1,0,1,1,1,2,44.9
ID83916,2,0,0,1,0,0,1,1,0,27.1
ID22082,6,1,1,1,1,1,1,1,3,88.0
ID63001,2,0,0,1,0,1,1,1,2,44.9
ID27387,2,0,0,1,0,0,1,1,0,27.1
ID75749,2,0,0,0,1,0,1,1,2,39.1
ID75789,2,0,0,1,0,0,1,1,2,39.1
ID10956,2,0,0,1,0,1,1,1,2,44.9
ID35362,6,1,1,1,1,1,1,1,3,88.0
ID36547,2,0,0,1,0,0,1,1,0,27.1
ID22588,6,1,1,1,1,1,1,1,3,88.0
ID63923,6,1,1,1,1,1,1,1,3,88.0
ID63924,2,0,0,1,0,0,1,1,0,27.1
ID47211,2,0,0,1,0,0,1,1,0,27.1
ID63742,2,0,0,1,0,1,1,1,2,44.9
ID75910,2,0,0,0,1,0,1,1,2,39.1
ID35108,6,1,1,1,1,1,1,1,3,88.0
ID48613,6,1,1,1,1,1,1,1,3,88.0
ID21916,2,0,0,1,0,0,1,1,0,27.1
ID48868,2,0,0,1,0,1,1,1,2,44.9
ID62285,2,1,0,1,1,1,1,1,2,56.3
ID16121,6,1,1,1,1,1,1,1,3,88.0
ID11378,2,0,0,1,1,0,1,1,4,56.9
ID74671,2,0,0,1,0,1,1,1,2,44.9
ID15357,2,0,0,1,1,0,1,1,4,56.9
ID64014,2,0,0,1,0,0,1,1,0,27.1
ID15491,2,0,0,1,0,0,1,1,0,27.1
ID64200,2,0,0,1,0,1,1,1,2,44.9
ID46838,6,1,0,1,1,1,1,1,0,64.3
ID11268,2,0,0,1,0,1,1,1,2,44.9
ID48891,2,0,0,1,0,1,1,1,2,44.9
ID49075,6,1,1,1,1,1,1,1,3,88.0
ID27546,2,0,0,1,0,1,1,1,2,44.9
ID76095,2,0,0,1,0,0,1,1,0,27.1
ID76161,6,1,1,1,1,1,1,1,3,88.0
ID35028,2,0,0,1,0,0,1,1,2,39.1
ID93649,6,1,1,1,1,1,1,1,3,88.0
ID21800,2,0,0,1,0,1,1,1,2,44.9
ID04349,2,0,0,1,0,0,1,1,0,27.1
ID92730,2,0,0,1,0,1,1,1,2,44.9
ID36611,6,1,1,1,1,1,1,1,3,88.0
ID74581,6,1,1,1,1,1,1,1,3,88.0
ID86311,2,0,0,1,0,1,1,1,2,44.9
ID94621,2,0,0,1,1,0,1,1,4,56.9
ID49207,6,1,0,1,1,1,1,1,0,64.3
ID49322,6,1,0,1,1,1,1,1,0,64.3
ID61773,2,0,0,1,0,0,1,1,2,39.1
ID94604,6,1,0,1,1,1,1,1,0,64.3
ID07868,2,0,0,1,0,1,1,1,2,44.9
ID61945,2,0,0,1,0,0,1,1,0,27.1
ID49385,2,0,0,0,1,0,1,1,2,39.1
ID49414,2,0,0,1,1,0,1,1,4,56.9
ID10658,2,0,0,1,0,0,1,1,0,27.1
ID08566,2,0,0,1,0,1,1,1,2,44.9
ID34765,2,0,0,1,0,1,1,1,2,44.9
ID05735,2,0,0,1,0,0,1,1,0,27.1
ID61579,2,0,0,1,0,1,1,1,2,44.9
ID89237,2,0,0,1,0,1,1,1,2,44.9
ID46424,2,0,0,1,0,0,1,1,0,27.1
ID00880,6,1,1,1,1,1,1,1,3,88.0
ID84148,2,0,0,1,0,1,1,1,2,44.9
ID11535,2,0,0,1,0,0,1,1,0,27.1
ID26681,2,0,0,1,0,0,1,1,0,27.1
ID37603,2,0,0,1,0,1,1,1,2,44.9
ID46102,6,1,0,1,1,1,1,1,0,64.3
ID46264,6,1,1,1,1,1,1,1,3,88.0
ID64674,6,1,0,1,1,1,1,1,0,64.3
ID85875,2,0,0,1,0,1,1,1,2,44.9
ID64759,2,0,0,1,0,0,1,1,5,57.1
ID94816,6,1,1,1,1,1,1,1,3,88.0
ID36959,2,0,0,1,0,0,1,1,2,39.1
ID86413,2,0,0,1,0,1,1,1,2,44.9
ID34336,2,0,0,1,0,0,1,1,0,27.1
ID34390,2,0,0,1,0,1,1,1,2,44.9
ID34403,2,0,0,0,1,0,1,1,2,39.1
ID27743,2,0,0,1,0,0,1,1,0,27.1
ID76577,2,0,0,1,0,0,1,1,0,27.1
ID76629,2,0,0,1,0,1,1,1,2,44.9
ID10608,2,0,0,1,0,1,1,1,2,44.9
ID95635,6,1,1,1,1,1,1,1,3,88.0
ID49798,2,1,0,1,1,1,1,1,2,56.3
ID21568,2,0,0,1,0,0,1,1,0,27.1
ID21595,2,0,0,1,0,0,1,1,0,27.1
ID61230,6,1,0,1,1,1,1,1,0,64.3
ID61231,6,1,1,1,1,1,1,1,3,88.0
ID34269,2,0,0,1,0,0,1,1,0,27.1
ID77014,2,1,0,1,1,1,1,1,2,56.3
ID02091,6,1,1,1,1,1,1,1,3,88.0
ID08061,2,0,0,1,0,0,1,1,0,27.1
ID02140,6,1,1,1,1,1,1,1,3,88.0
ID64888,6,1,1,1,1,1,1,1,3,88.0
ID74231,2,0,0,1,0,1,1,1,2,44.9
ID73840,6,1,1,1,1,1,1,1,3,88.0
ID11803,2,0,0,1,0,0,1,1,0,27.1
ID05426,6,1,1,1,1,1,1,1,3,88.0
ID37582,6,1,1,1,1,1,1,1,3,88.0
ID00650,6,1,1,1,1,1,1,1,3,88.0
ID10487,6,1,1,1,1,1,1,1,3,88.0
ID61543,2,0,0,1,0,1,1,1,2,44.9
ID50188,2,0,0,1,0,1,1,1,2,44.9
ID88536,6,1,1,1,1,1,1,1,3,88.0
ID61034,2,0,0,1,0,1,1,1,2,44.9
ID16594,6,1,1,1,1,1,1,1,3,88.0
ID50251,2,0,0,1,0,1,1,1,2,44.9
ID50347,2,0,0,1,0,1,1,1,2,44.9
ID21396,2,0,0,1,0,0,1,1,0,27.1
ID15027,2,0,0,1,0,1,1,1,2,44.9
ID15039,6,1,0,1,1,1,1,1,0,64.3
ID65135,2,0,0,1,0,1,1,1,2,44.9
ID90812,2,0,0,1,0,1,1,1,2,44.9
ID26534,6,1,1,1,1,1,1,1,3,88.0
ID73686,6,1,1,1,1,1,1,1,3,88.0
ID60787,2,1,0,1,1,1,1,0,5,68.6
ID60796,2,0,0,1,0,1,1,1,2,44.9
ID33890,2,0,0,1,0,1,1,1,2,44.9
ID27946,2,0,0,1,0,0,1,1,0,27.1
ID06589,6,1,1,1,1,1,1,1,3,88.0
ID10404,2,0,0,1,0,1,1,1,2,44.9
ID77238,2,0,0,1,1,0,1,1,4,56.9
ID34055,2,0,0,1,0,1,1,1,2,44.9
ID27858,2,0,0,1,0,0,1,1,0,27.1
ID27929,2,0,0,1,0,1,1,1,2,44.9
ID73294,2,0,0,1,0,0,1,1,2,39.1
ID73299,2,0,0,1,0,0,1,1,0,27.1
ID45565,6,1,1,1,1,1,1,1,3,88.0
ID65190,2,0,0,1,0,1,1,1,2,44.9
ID45755,2,0,0,1,0,0,1,1,0,27.1
ID45790,2,0,0,1,0,0,1,1,0,27.1
ID21319,2,0,0,1,0,0,1,1,0,27.1
ID94529,2,0,0,1,0,0,1,1,0,27.1
ID16800,2,0,0,1,0,0,1,1,0,27.1
ID50620,6,1,1,1,1,1,1,1,3,88.0
ID10265,2,0,0,1,0,0,1,1,0,27.1
ID33822,6,1,1,1,1,1,1,1,3,88.0
ID14855,2,0,0,1,0,0,1,1,2,39.1
ID04529,6,1,0,1,1,1,1,1,0,64.3
ID45459,2,0,0,1,0,1,1,1,2,44.9
ID23324,2,0,0,1,0,1,1,1,2,44.9
ID37965,6,1,1,1,1,1,1,1,3,88.0
ID84324,2,0,0,1,0,1,1,1,2,44.9
ID21160,2,0,0,0,1,0,1,1,2,39.1
ID21220,2,0,0,1,0,1,1,1,2,44.9
ID50649,2,0,0,1,0,0,1,1,0,27.1
ID16863,6,1,0,1,1,1,1,1,0,64.3
ID60443,2,0,0,1,0,0,1,1,2,39.1
ID33179,6,1,1,1,1,1,1,1,3,88.0
