date_sk,date,year,quarter,quarter_name,month,month_name,month_short,week,week_of_month,day,day_name,day_of_week,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,financial_year,financial_quarter
20251010,2025-10-10,2025,4,Q4,10,October,Oct,41,2,10,Friday,5,283,False,False,False,False,False,False,False,2025-2026,Q3
20251011,2025-10-11,2025,4,Q4,10,October,Oct,41,2,11,Saturday,6,284,True,False,False,False,False,False,False,2025-2026,Q3
20251012,2025-10-12,2025,4,Q4,10,October,Oct,41,2,12,Sunday,7,285,True,False,False,False,False,False,False,2025-2026,Q3
20251013,2025-10-13,2025,4,Q4,10,October,Oct,42,2,13,Monday,1,286,False,False,False,False,False,False,False,2025-2026,Q3
20251014,2025-10-14,2025,4,Q4,10,October,Oct,42,2,14,Tuesday,2,287,False,False,False,False,False,False,False,2025-2026,Q3
20251015,2025-10-15,2025,4,Q4,10,October,Oct,42,3,15,Wednesday,3,288,False,False,False,False,False,False,False,2025-2026,Q3
20251016,2025-10-16,2025,4,Q4,10,October,Oct,42,3,16,Thursday,4,289,False,False,False,False,False,False,False,2025-2026,Q3
20251017,2025-10-17,2025,4,Q4,10,October,Oct,42,3,17,Friday,5,290,False,False,False,False,False,False,False,2025-2026,Q3
20251018,2025-10-18,2025,4,Q4,10,October,Oct,42,3,18,Saturday,6,291,True,False,False,False,False,False,False,2025-2026,Q3
20251019,2025-10-19,2025,4,Q4,10,October,Oct,42,3,19,Sunday,7,292,True,False,False,False,False,False,False,2025-2026,Q3
20251020,2025-10-20,2025,4,Q4,10,October,Oct,43,3,20,Monday,1,293,False,False,False,False,False,False,False,2025-2026,Q3
20251021,2025-10-21,2025,4,Q4,10,October,Oct,43,3,21,Tuesday,2,294,False,False,False,False,False,False,False,2025-2026,Q3
20251022,2025-10-22,2025,4,Q4,10,October,Oct,43,4,22,Wednesday,3,295,False,False,False,False,False,False,False,2025-2026,Q3
20251023,2025-10-23,2025,4,Q4,10,October,Oct,43,4,23,Thursday,4,296,False,False,False,False,False,False,False,2025-2026,Q3
20251024,2025-10-24,2025,4,Q4,10,October,Oct,43,4,24,Friday,5,297,False,False,False,False,False,False,False,2025-2026,Q3
20251025,2025-10-25,2025,4,Q4,10,October,Oct,43,4,25,Saturday,6,298,True,False,False,False,False,False,False,2025-2026,Q3
20251026,2025-10-26,2025,4,Q4,10,October,Oct,43,4,26,Sunday,7,299,True,False,False,False,False,False,False,2025-2026,Q3
20251027,2025-10-27,2025,4,Q4,10,October,Oct,44,4,27,Monday,1,300,False,False,False,False,False,False,False,2025-2026,Q3
20251028,2025-10-28,2025,4,Q4,10,October,Oct,44,4,28,Tuesday,2,301,False,False,False,False,False,False,False,2025-2026,Q3
20251029,2025-10-29,2025,4,Q4,10,October,Oct,44,5,29,Wednesday,3,302,False,False,False,False,False,False,False,2025-2026,Q3
20251030,2025-10-30,2025,4,Q4,10,October,Oct,44,5,30,Thursday,4,303,False,False,False,False,False,False,False,2025-2026,Q3
20251031,2025-10-31,2025,4,Q4,10,October,Oct,44,5,31,Friday,5,304,False,False,True,False,False,False,False,2025-2026,Q3
20251101,2025-11-01,2025,4,Q4,11,November,Nov,44,1,1,Saturday,6,305,True,True,False,False,False,False,False,2025-2026,Q3
20251102,2025-11-02,2025,4,Q4,11,November,Nov,44,1,2,Sunday,7,306,True,False,False,False,False,False,False,2025-2026,Q3
20251103,2025-11-03,2025,4,Q4,11,November,Nov,45,1,3,Monday,1,307,False,False,False,False,False,False,False,2025-2026,Q3
20251104,2025-11-04,2025,4,Q4,11,November,Nov,45,1,4,Tuesday,2,308,False,False,False,False,False,False,False,2025-2026,Q3
20251105,2025-11-05,2025,4,Q4,11,November,Nov,45,1,5,Wednesday,3,309,False,False,False,False,False,False,False,2025-2026,Q3
20251106,2025-11-06,2025,4,Q4,11,November,Nov,45,1,6,Thursday,4,310,False,False,False,False,False,False,False,2025-2026,Q3
20251107,2025-11-07,2025,4,Q4,11,November,Nov,45,1,7,Friday,5,311,False,False,False,False,False,False,False,2025-2026,Q3
20251108,2025-11-08,2025,4,Q4,11,November,Nov,45,2,8,Saturday,6,312,True,False,False,False,False,False,False,2025-2026,Q3
20251109,2025-11-09,2025,4,Q4,11,November,Nov,45,2,9,Sunday,7,313,True,False,False,False,False,False,False,2025-2026,Q3
20251110,2025-11-10,2025,4,Q4,11,November,Nov,46,2,10,Monday,1,314,False,False,False,False,False,False,False,2025-2026,Q3
20251111,2025-11-11,2025,4,Q4,11,November,Nov,46,2,11,Tuesday,2,315,False,False,False,False,False,False,False,2025-2026,Q3
20251112,2025-11-12,2025,4,Q4,11,November,Nov,46,2,12,Wednesday,3,316,False,False,False,False,False,False,False,2025-2026,Q3
20251113,2025-11-13,2025,4,Q4,11,November,Nov,46,2,13,Thursday,4,317,False,False,False,False,False,False,False,2025-2026,Q3
20251114,2025-11-14,2025,4,Q4,11,November,Nov,46,2,14,Friday,5,318,False,False,False,False,False,False,False,2025-2026,Q3
20251115,2025-11-15,2025,4,Q4,11,November,Nov,46,3,15,Saturday,6,319,True,False,False,False,False,False,False,2025-2026,Q3
20251116,2025-11-16,2025,4,Q4,11,November,Nov,46,3,16,Sunday,7,320,True,False,False,False,False,False,False,2025-2026,Q3
20251117,2025-11-17,2025,4,Q4,11,November,Nov,47,3,17,Monday,1,321,False,False,False,False,False,False,False,2025-2026,Q3
20251118,2025-11-18,2025,4,Q4,11,November,Nov,47,3,18,Tuesday,2,322,False,False,False,False,False,False,False,2025-2026,Q3
20251119,2025-11-19,2025,4,Q4,11,November,Nov,47,3,19,Wednesday,3,323,False,False,False,False,False,False,False,2025-2026,Q3
20251120,2025-11-20,2025,4,Q4,11,November,Nov,47,3,20,Thursday,4,324,False,False,False,False,False,False,False,2025-2026,Q3
20251121,2025-11-21,2025,4,Q4,11,November,Nov,47,3,21,Friday,5,325,False,False,False,False,False,False,False,2025-2026,Q3
20251122,2025-11-22,2025,4,Q4,11,November,Nov,47,4,22,Saturday,6,326,True,False,False,False,False,False,False,2025-2026,Q3
20251123,2025-11-23,2025,4,Q4,11,November,Nov,47,4,23,Sunday,7,327,True,False,False,False,False,False,False,2025-2026,Q3
20251124,2025-11-24,2025,4,Q4,11,November,Nov,48,4,24,Monday,1,328,False,False,False,False,False,False,False,2025-2026,Q3
20251125,2025-11-25,2025,4,Q4,11,November,Nov,48,4,25,Tuesday,2,329,False,False,False,False,False,False,False,2025-2026,Q3
20251126,2025-11-26,2025,4,Q4,11,November,Nov,48,4,26,Wednesday,3,330,False,False,False,False,False,False,False,2025-2026,Q3
20251127,2025-11-27,2025,4,Q4,11,November,Nov,48,4,27,Thursday,4,331,False,False,False,False,False,False,False,2025-2026,Q3
20251128,2025-11-28,2025,4,Q4,11,November,Nov,48,4,28,Friday,5,332,False,False,False,False,False,False,False,2025-2026,Q3
20251129,2025-11-29,2025,4,Q4,11,November,Nov,48,5,29,Saturday,6,333,True,False,False,False,False,False,False,2025-2026,Q3
20251130,2025-11-30,2025,4,Q4,11,November,Nov,48,5,30,Sunday,7,334,True,False,True,False,False,False,False,2025-2026,Q3
20251201,2025-12-01,2025,4,Q4,12,December,Dec,49,1,1,Monday,1,335,False,True,False,False,False,False,False,2025-2026,Q3
20251202,2025-12-02,2025,4,Q4,12,December,Dec,49,1,2,Tuesday,2,336,False,False,False,False,False,False,False,2025-2026,Q3
20251203,2025-12-03,2025,4,Q4,12,December,Dec,49,1,3,Wednesday,3,337,False,False,False,False,False,False,False,2025-2026,Q3
20251204,2025-12-04,2025,4,Q4,12,December,Dec,49,1,4,Thursday,4,338,False,False,False,False,False,False,False,2025-2026,Q3
20251205,2025-12-05,2025,4,Q4,12,December,Dec,49,1,5,Friday,5,339,False,False,False,False,False,False,False,2025-2026,Q3
20251206,2025-12-06,2025,4,Q4,12,December,Dec,49,1,6,Saturday,6,340,True,False,False,False,False,False,False,2025-2026,Q3
20251207,2025-12-07,2025,4,Q4,12,December,Dec,49,1,7,Sunday,7,341,True,False,False,False,False,False,False,2025-2026,Q3
20251208,2025-12-08,2025,4,Q4,12,December,Dec,50,2,8,Monday,1,342,False,False,False,False,False,False,False,2025-2026,Q3
20251209,2025-12-09,2025,4,Q4,12,December,Dec,50,2,9,Tuesday,2,343,False,False,False,False,False,False,False,2025-2026,Q3
20251210,2025-12-10,2025,4,Q4,12,December,Dec,50,2,10,Wednesday,3,344,False,False,False,False,False,False,False,2025-2026,Q3
20251211,2025-12-11,2025,4,Q4,12,December,Dec,50,2,11,Thursday,4,345,False,False,False,False,False,False,False,2025-2026,Q3
20251212,2025-12-12,2025,4,Q4,12,December,Dec,50,2,12,Friday,5,346,False,False,False,False,False,False,False,2025-2026,Q3
20251213,2025-12-13,2025,4,Q4,12,December,Dec,50,2,13,Saturday,6,347,True,False,False,False,False,False,False,2025-2026,Q3
20251214,2025-12-14,2025,4,Q4,12,December,Dec,50,2,14,Sunday,7,348,True,False,False,False,False,False,False,2025-2026,Q3
20251215,2025-12-15,2025,4,Q4,12,December,Dec,51,3,15,Monday,1,349,False,False,False,False,False,False,False,2025-2026,Q3
20251216,2025-12-16,2025,4,Q4,12,December,Dec,51,3,16,Tuesday,2,350,False,False,False,False,False,False,False,2025-2026,Q3
20251217,2025-12-17,2025,4,Q4,12,December,Dec,51,3,17,Wednesday,3,351,False,False,False,False,False,False,False,2025-2026,Q3
20251218,2025-12-18,2025,4,Q4,12,December,Dec,51,3,18,Thursday,4,352,False,False,False,False,False,False,False,2025-2026,Q3
20251219,2025-12-19,2025,4,Q4,12,December,Dec,51,3,19,Friday,5,353,False,False,False,False,False,False,False,2025-2026,Q3
20251220,2025-12-20,2025,4,Q4,12,December,Dec,51,3,20,Saturday,6,354,True,False,False,False,False,False,False,2025-2026,Q3
20251221,2025-12-21,2025,4,Q4,12,December,Dec,51,3,21,Sunday,7,355,True,False,False,False,False,False,False,2025-2026,Q3
20251222,2025-12-22,2025,4,Q4,12,December,Dec,52,4,22,Monday,1,356,False,False,False,False,False,False,False,2025-2026,Q3
20251223,2025-12-23,2025,4,Q4,12,December,Dec,52,4,23,Tuesday,2,357,False,False,False,False,False,False,False,2025-2026,Q3
20251224,2025-12-24,2025,4,Q4,12,December,Dec,52,4,24,Wednesday,3,358,False,False,False,False,False,False,False,2025-2026,Q3
20251225,2025-12-25,2025,4,Q4,12,December,Dec,52,4,25,Thursday,4,359,False,False,False,False,False,False,False,2025-2026,Q3
20251226,2025-12-26,2025,4,Q4,12,December,Dec,52,4,26,Friday,5,360,False,False,False,False,False,False,False,2025-2026,Q3
20251227,2025-12-27,2025,4,Q4,12,December,Dec,52,4,27,Saturday,6,361,True,False,False,False,False,False,False,2025-2026,Q3
20251228,2025-12-28,2025,4,Q4,12,December,Dec,52,4,28,Sunday,7,362,True,False,False,False,False,False,False,2025-2026,Q3
20251229,2025-12-29,2025,4,Q4,12,December,Dec,1,5,29,Monday,1,363,False,False,False,False,False,False,False,2025-2026,Q3
20251230,2025-12-30,2025,4,Q4,12,December,Dec,1,5,30,Tuesday,2,364,False,False,False,False,False,False,False,2025-2026,Q3
20251231,2025-12-31,2025,4,Q4,12,December,Dec,1,5,31,Wednesday,3,365,False,False,True,False,True,False,True,2025-2026,Q3
20260101,2026-01-01,2026,1,Q1,1,January,Jan,1,1,1,Thursday,4,1,False,True,False,True,False,True,False,2025-2026,Q4
20260102,2026-01-02,2026,1,Q1,1,January,Jan,1,1,2,Friday,5,2,False,False,False,False,False,False,False,2025-2026,Q4
20260103,2026-01-03,2026,1,Q1,1,January,Jan,1,1,3,Saturday,6,3,True,False,False,False,False,False,False,2025-2026,Q4
20260104,2026-01-04,2026,1,Q1,1,January,Jan,1,1,4,Sunday,7,4,True,False,False,False,False,False,False,2025-2026,Q4
20260105,2026-01-05,2026,1,Q1,1,January,Jan,2,1,5,Monday,1,5,False,False,False,False,False,False,False,2025-2026,Q4
20260106,2026-01-06,2026,1,Q1,1,January,Jan,2,1,6,Tuesday,2,6,False,False,False,False,False,False,False,2025-2026,Q4
20260107,2026-01-07,2026,1,Q1,1,January,Jan,2,1,7,Wednesday,3,7,False,False,False,False,False,False,False,2025-2026,Q4
20260108,2026-01-08,2026,1,Q1,1,January,Jan,2,2,8,Thursday,4,8,False,False,False,False,False,False,False,2025-2026,Q4
20260109,2026-01-09,2026,1,Q1,1,January,Jan,2,2,9,Friday,5,9,False,False,False,False,False,False,False,2025-2026,Q4
20260110,2026-01-10,2026,1,Q1,1,January,Jan,2,2,10,Saturday,6,10,True,False,False,False,False,False,False,2025-2026,Q4
20260111,2026-01-11,2026,1,Q1,1,January,Jan,2,2,11,Sunday,7,11,True,False,False,False,False,False,False,2025-2026,Q4
20260112,2026-01-12,2026,1,Q1,1,January,Jan,3,2,12,Monday,1,12,False,False,False,False,False,False,False,2025-2026,Q4
20260113,2026-01-13,2026,1,Q1,1,January,Jan,3,2,13,Tuesday,2,13,False,False,False,False,False,False,False,2025-2026,Q4
20260114,2026-01-14,2026,1,Q1,1,January,Jan,3,2,14,Wednesday,3,14,False,False,False,False,False,False,False,2025-2026,Q4
20260115,2026-01-15,2026,1,Q1,1,January,Jan,3,3,15,Thursday,4,15,False,False,False,False,False,False,False,2025-2026,Q4
20260116,2026-01-16,2026,1,Q1,1,January,Jan,3,3,16,Friday,5,16,False,False,False,False,False,False,False,2025-2026,Q4
20260117,2026-01-17,2026,1,Q1,1,January,Jan,3,3,17,Saturday,6,17,True,False,False,False,False,False,False,2025-2026,Q4
20260118,2026-01-18,2026,1,Q1,1,January,Jan,3,3,18,Sunday,7,18,True,False,False,False,False,False,False,2025-2026,Q4
20260119,2026-01-19,2026,1,Q1,1,January,Jan,4,3,19,Monday,1,19,False,False,False,False,False,False,False,2025-2026,Q4
20260120,2026-01-20,2026,1,Q1,1,January,Jan,4,3,20,Tuesday,2,20,False,False,False,False,False,False,False,2025-2026,Q4
20260121,2026-01-21,2026,1,Q1,1,January,Jan,4,3,21,Wednesday,3,21,False,False,False,False,False,False,False,2025-2026,Q4
20260122,2026-01-22,2026,1,Q1,1,January,Jan,4,4,22,Thursday,4,22,False,False,False,False,False,False,False,2025-2026,Q4
20260123,2026-01-23,2026,1,Q1,1,January,Jan,4,4,23,Friday,5,23,False,False,False,False,False,False,False,2025-2026,Q4
20260124,2026-01-24,2026,1,Q1,1,January,Jan,4,4,24,Saturday,6,24,True,False,False,False,False,False,False,2025-2026,Q4
20260125,2026-01-25,2026,1,Q1,1,January,Jan,4,4,25,Sunday,7,25,True,False,False,False,False,False,False,2025-2026,Q4
20260126,2026-01-26,2026,1,Q1,1,January,Jan,5,4,26,Monday,1,26,False,False,False,False,False,False,False,2025-2026,Q4
20260127,2026-01-27,2026,1,Q1,1,January,Jan,5,4,27,Tuesday,2,27,False,False,False,False,False,False,False,2025-2026,Q4
20260128,2026-01-28,2026,1,Q1,1,January,Jan,5,4,28,Wednesday,3,28,False,False,False,False,False,False,False,2025-2026,Q4
20260129,2026-01-29,2026,1,Q1,1,January,Jan,5,5,29,Thursday,4,29,False,False,False,False,False,False,False,2025-2026,Q4
20260130,2026-01-30,2026,1,Q1,1,January,Jan,5,5,30,Friday,5,30,False,False,False,False,False,False,False,2025-2026,Q4
20260131,2026-01-31,2026,1,Q1,1,January,Jan,5,5,31,Saturday,6,31,True,False,True,False,False,False,False,2025-2026,Q4
20260201,2026-02-01,2026,1,Q1,2,February,Feb,5,1,1,Sunday,7,32,True,True,False,False,False,False,False,2025-2026,Q4
20260202,2026-02-02,2026,1,Q1,2,February,Feb,6,1,2,Monday,1,33,False,False,False,False,False,False,False,2025-2026,Q4
20260203,2026-02-03,2026,1,Q1,2,February,Feb,6,1,3,Tuesday,2,34,False,False,False,False,False,False,False,2025-2026,Q4
20260204,2026-02-04,2026,1,Q1,2,February,Feb,6,1,4,Wednesday,3,35,False,False,False,False,False,False,False,2025-2026,Q4
20260205,2026-02-05,2026,1,Q1,2,February,Feb,6,1,5,Thursday,4,36,False,False,False,False,False,False,False,2025-2026,Q4
20260206,2026-02-06,2026,1,Q1,2,February,Feb,6,1,6,Friday,5,37,False,False,False,False,False,False,False,2025-2026,Q4
20260207,2026-02-07,2026,1,Q1,2,February,Feb,6,1,7,Saturday,6,38,True,False,False,False,False,False,False,2025-2026,Q4
20260208,2026-02-08,2026,1,Q1,2,February,Feb,6,2,8,Sunday,7,39,True,False,False,False,False,False,False,2025-2026,Q4
20260209,2026-02-09,2026,1,Q1,2,February,Feb,7,2,9,Monday,1,40,False,False,False,False,False,False,False,2025-2026,Q4
20260210,2026-02-10,2026,1,Q1,2,February,Feb,7,2,10,Tuesday,2,41,False,False,False,False,False,False,False,2025-2026,Q4
20260211,2026-02-11,2026,1,Q1,2,February,Feb,7,2,11,Wednesday,3,42,False,False,False,False,False,False,False,2025-2026,Q4
20260212,2026-02-12,2026,1,Q1,2,February,Feb,7,2,12,Thursday,4,43,False,False,False,False,False,False,False,2025-2026,Q4
20260213,2026-02-13,2026,1,Q1,2,February,Feb,7,2,13,Friday,5,44,False,False,False,False,False,False,False,2025-2026,Q4
20260214,2026-02-14,2026,1,Q1,2,February,Feb,7,2,14,Saturday,6,45,True,False,False,False,False,False,False,2025-2026,Q4
20260215,2026-02-15,2026,1,Q1,2,February,Feb,7,3,15,Sunday,7,46,True,False,False,False,False,False,False,2025-2026,Q4
20260216,2026-02-16,2026,1,Q1,2,February,Feb,8,3,16,Monday,1,47,False,False,False,False,False,False,False,2025-2026,Q4
20260217,2026-02-17,2026,1,Q1,2,February,Feb,8,3,17,Tuesday,2,48,False,False,False,False,False,False,False,2025-2026,Q4
20260218,2026-02-18,2026,1,Q1,2,February,Feb,8,3,18,Wednesday,3,49,False,False,False,False,False,False,False,2025-2026,Q4
20260219,2026-02-19,2026,1,Q1,2,February,Feb,8,3,19,Thursday,4,50,False,False,False,False,False,False,False,2025-2026,Q4
20260220,2026-02-20,2026,1,Q1,2,February,Feb,8,3,20,Friday,5,51,False,False,False,False,False,False,False,2025-2026,Q4
20260221,2026-02-21,2026,1,Q1,2,February,Feb,8,3,21,Saturday,6,52,True,False,False,False,False,False,False,2025-2026,Q4
20260222,2026-02-22,2026,1,Q1,2,February,Feb,8,4,22,Sunday,7,53,True,False,False,False,False,False,False,2025-2026,Q4
20260223,2026-02-23,2026,1,Q1,2,February,Feb,9,4,23,Monday,1,54,False,False,False,False,False,False,False,2025-2026,Q4
20260224,2026-02-24,2026,1,Q1,2,February,Feb,9,4,24,Tuesday,2,55,False,False,False,False,False,False,False,2025-2026,Q4
20260225,2026-02-25,2026,1,Q1,2,February,Feb,9,4,25,Wednesday,3,56,False,False,False,False,False,False,False,2025-2026,Q4
20260226,2026-02-26,2026,1,Q1,2,February,Feb,9,4,26,Thursday,4,57,False,False,False,False,False,False,False,2025-2026,Q4
20260227,2026-02-27,2026,1,Q1,2,February,Feb,9,4,27,Friday,5,58,False,False,False,False,False,False,False,2025-2026,Q4
20260228,2026-02-28,2026,1,Q1,2,February,Feb,9,4,28,Saturday,6,59,True,False,True,False,False,False,False,2025-2026,Q4
20260301,2026-03-01,2026,1,Q1,3,March,Mar,9,1,1,Sunday,7,60,True,True,False,False,False,False,False,2025-2026,Q4
20260302,2026-03-02,2026,1,Q1,3,March,Mar,10,1,2,Monday,1,61,False,False,False,False,False,False,False,2025-2026,Q4
20260303,2026-03-03,2026,1,Q1,3,March,Mar,10,1,3,Tuesday,2,62,False,False,False,False,False,False,False,2025-2026,Q4
20260304,2026-03-04,2026,1,Q1,3,March,Mar,10,1,4,Wednesday,3,63,False,False,False,False,False,False,False,2025-2026,Q4
20260305,2026-03-05,2026,1,Q1,3,March,Mar,10,1,5,Thursday,4,64,False,False,False,False,False,False,False,2025-2026,Q4
20260306,2026-03-06,2026,1,Q1,3,March,Mar,10,1,6,Friday,5,65,False,False,False,False,False,False,False,2025-2026,Q4
20260307,2026-03-07,2026,1,Q1,3,March,Mar,10,1,7,Saturday,6,66,True,False,False,False,False,False,False,2025-2026,Q4
20260308,2026-03-08,2026,1,Q1,3,March,Mar,10,2,8,Sunday,7,67,True,False,False,False,False,False,False,2025-2026,Q4
20260309,2026-03-09,2026,1,Q1,3,March,Mar,11,2,9,Monday,1,68,False,False,False,False,False,False,False,2025-2026,Q4
20260310,2026-03-10,2026,1,Q1,3,March,Mar,11,2,10,Tuesday,2,69,False,False,False,False,False,False,False,2025-2026,Q4
20260311,2026-03-11,2026,1,Q1,3,March,Mar,11,2,11,Wednesday,3,70,False,False,False,False,False,False,False,2025-2026,Q4
20260312,2026-03-12,2026,1,Q1,3,March,Mar,11,2,12,Thursday,4,71,False,False,False,False,False,False,False,2025-2026,Q4
20260313,2026-03-13,2026,1,Q1,3,March,Mar,11,2,13,Friday,5,72,False,False,False,False,False,False,False,2025-2026,Q4
20260314,2026-03-14,2026,1,Q1,3,March,Mar,11,2,14,Saturday,6,73,True,False,False,False,False,False,False,2025-2026,Q4
20260315,2026-03-15,2026,1,Q1,3,March,Mar,11,3,15,Sunday,7,74,True,False,False,False,False,False,False,2025-2026,Q4
20260316,2026-03-16,2026,1,Q1,3,March,Mar,12,3,16,Monday,1,75,False,False,False,False,False,False,False,2025-2026,Q4
20260317,2026-03-17,2026,1,Q1,3,March,Mar,12,3,17,Tuesday,2,76,False,False,False,False,False,False,False,2025-2026,Q4
20260318,2026-03-18,2026,1,Q1,3,March,Mar,12,3,18,Wednesday,3,77,False,False,False,False,False,False,False,2025-2026,Q4
20260319,2026-03-19,2026,1,Q1,3,March,Mar,12,3,19,Thursday,4,78,False,False,False,False,False,False,False,2025-2026,Q4
20260320,2026-03-20,2026,1,Q1,3,March,Mar,12,3,20,Friday,5,79,False,False,False,False,False,False,False,2025-2026,Q4
20260321,2026-03-21,2026,1,Q1,3,March,Mar,12,3,21,Saturday,6,80,True,False,False,False,False,False,False,2025-2026,Q4
20260322,2026-03-22,2026,1,Q1,3,March,Mar,12,4,22,Sunday,7,81,True,False,False,False,False,False,False,2025-2026,Q4
20260323,2026-03-23,2026,1,Q1,3,March,Mar,13,4,23,Monday,1,82,False,False,False,False,False,False,False,2025-2026,Q4
20260324,2026-03-24,2026,1,Q1,3,March,Mar,13,4,24,Tuesday,2,83,False,False,False,False,False,False,False,2025-2026,Q4
20260325,2026-03-25,2026,1,Q1,3,March,Mar,13,4,25,Wednesday,3,84,False,False,False,False,False,False,False,2025-2026,Q4
20260326,2026-03-26,2026,1,Q1,3,March,Mar,13,4,26,Thursday,4,85,False,False,False,False,False,False,False,2025-2026,Q4
20260327,2026-03-27,2026,1,Q1,3,March,Mar,13,4,27,Friday,5,86,False,False,False,False,False,False,False,2025-2026,Q4
20260328,2026-03-28,2026,1,Q1,3,March,Mar,13,4,28,Saturday,6,87,True,False,False,False,False,False,False,2025-2026,Q4
20260329,2026-03-29,2026,1,Q1,3,March,Mar,13,5,29,Sunday,7,88,True,False,False,False,False,False,False,2025-2026,Q4
20260330,2026-03-30,2026,1,Q1,3,March,Mar,14,5,30,Monday,1,89,False,False,False,False,False,False,False,2025-2026,Q4
20260331,2026-03-31,2026,1,Q1,3,March,Mar,14,5,31,Tuesday,2,90,False,False,True,False,True,False,False,2025-2026,Q4
20260401,2026-04-01,2026,2,Q2,4,April,Apr,14,1,1,Wednesday,3,91,False,True,False,True,False,False,False,2026-2027,Q1
20260402,2026-04-02,2026,2,Q2,4,April,Apr,14,1,2,Thursday,4,92,False,False,False,False,False,False,False,2026-2027,Q1
20260403,2026-04-03,2026,2,Q2,4,April,Apr,14,1,3,Friday,5,93,False,False,False,False,False,False,False,2026-2027,Q1
20260404,2026-04-04,2026,2,Q2,4,April,Apr,14,1,4,Saturday,6,94,True,False,False,False,False,False,False,2026-2027,Q1
20260405,2026-04-05,2026,2,Q2,4,April,Apr,14,1,5,Sunday,7,95,True,False,False,False,False,False,False,2026-2027,Q1
20260406,2026-04-06,2026,2,Q2,4,April,Apr,15,1,6,Monday,1,96,False,False,False,False,False,False,False,2026-2027,Q1
20260407,2026-04-07,2026,2,Q2,4,April,Apr,15,1,7,Tuesday,2,97,False,False,False,False,False,False,False,2026-2027,Q1
20260408,2026-04-08,2026,2,Q2,4,April,Apr,15,2,8,Wednesday,3,98,False,False,False,False,False,False,False,2026-2027,Q1
20260409,2026-04-09,2026,2,Q2,4,April,Apr,15,2,9,Thursday,4,99,False,False,False,False,False,False,False,2026-2027,Q1
20260410,2026-04-10,2026,2,Q2,4,April,Apr,15,2,10,Friday,5,100,False,False,False,False,False,False,False,2026-2027,Q1
20260411,2026-04-11,2026,2,Q2,4,April,Apr,15,2,11,Saturday,6,101,True,False,False,False,False,False,False,2026-2027,Q1
20260412,2026-04-12,2026,2,Q2,4,April,Apr,15,2,12,Sunday,7,102,True,False,False,False,False,False,False,2026-2027,Q1
20260413,2026-04-13,2026,2,Q2,4,April,Apr,16,2,13,Monday,1,103,False,False,False,False,False,False,False,2026-2027,Q1
20260414,2026-04-14,2026,2,Q2,4,April,Apr,16,2,14,Tuesday,2,104,False,False,False,False,False,False,False,2026-2027,Q1
20260415,2026-04-15,2026,2,Q2,4,April,Apr,16,3,15,Wednesday,3,105,False,False,False,False,False,False,False,2026-2027,Q1
20260416,2026-04-16,2026,2,Q2,4,April,Apr,16,3,16,Thursday,4,106,False,False,False,False,False,False,False,2026-2027,Q1
20260417,2026-04-17,2026,2,Q2,4,April,Apr,16,3,17,Friday,5,107,False,False,False,False,False,False,False,2026-2027,Q1
20260418,2026-04-18,2026,2,Q2,4,April,Apr,16,3,18,Saturday,6,108,True,False,False,False,False,False,False,2026-2027,Q1
20260419,2026-04-19,2026,2,Q2,4,April,Apr,16,3,19,Sunday,7,109,True,False,False,False,False,False,False,2026-2027,Q1
20260420,2026-04-20,2026,2,Q2,4,April,Apr,17,3,20,Monday,1,110,False,False,False,False,False,False,False,2026-2027,Q1
20260421,2026-04-21,2026,2,Q2,4,April,Apr,17,3,21,Tuesday,2,111,False,False,False,False,False,False,False,2026-2027,Q1
20260422,2026-04-22,2026,2,Q2,4,April,Apr,17,4,22,Wednesday,3,112,False,False,False,False,False,False,False,2026-2027,Q1
20260423,2026-04-23,2026,2,Q2,4,April,Apr,17,4,23,Thursday,4,113,False,False,False,False,False,False,False,2026-2027,Q1
20260424,2026-04-24,2026,2,Q2,4,April,Apr,17,4,24,Friday,5,114,False,False,False,False,False,False,False,2026-2027,Q1
20260425,2026-04-25,2026,2,Q2,4,April,Apr,17,4,25,Saturday,6,115,True,False,False,False,False,False,False,2026-2027,Q1
20260426,2026-04-26,2026,2,Q2,4,April,Apr,17,4,26,Sunday,7,116,True,False,False,False,False,False,False,2026-2027,Q1
20260427,2026-04-27,2026,2,Q2,4,April,Apr,18,4,27,Monday,1,117,False,False,False,False,False,False,False,2026-2027,Q1
20260428,2026-04-28,2026,2,Q2,4,April,Apr,18,4,28,Tuesday,2,118,False,False,False,False,False,False,False,2026-2027,Q1
20260429,2026-04-29,2026,2,Q2,4,April,Apr,18,5,29,Wednesday,3,119,False,False,False,False,False,False,False,2026-2027,Q1
20260430,2026-04-30,2026,2,Q2,4,April,Apr,18,5,30,Thursday,4,120,False,False,True,False,False,False,False,2026-2027,Q1
20260501,2026-05-01,2026,2,Q2,5,May,May,18,1,1,Friday,5,121,False,True,False,False,False,False,False,2026-2027,Q1
20260502,2026-05-02,2026,2,Q2,5,May,May,18,1,2,Saturday,6,122,True,False,False,False,False,False,False,2026-2027,Q1
20260503,2026-05-03,2026,2,Q2,5,May,May,18,1,3,Sunday,7,123,True,False,False,False,False,False,False,2026-2027,Q1
20260504,2026-05-04,2026,2,Q2,5,May,May,19,1,4,Monday,1,124,False,False,False,False,False,False,False,2026-2027,Q1
